transID,payCardID,payCardBank,payCardName,payCardSex,payCardBirthDate,corridorID,corridorName,direction,tapInStops,tapInStopsName,tapInStopsLat,tapInStopsLon,stopStartSeq,tapInTime,tapOutStops,tapOutStopsName,tapOutStopsLat,tapOutStopsLon,stopEndSeq,tapOutTime,payAmount
SDSR538O4J07IV,375635714547874,emoney,Dr. Zulaikha Januar,F,1986,4B,Stasiun Manggarai - UI,1.0,B00821P,Jagakarsa St. Lenteng Agung,-6.332399,106.83506,4,2023-04-19 08:22:34,"","","","","","",3500.0
CSMF931D4N43DR,4432146433702,online,"Novi Hutasoit, M.Farm",F,2005,JAK.37,Cililitan - Condet via Kayu Manis,1.0,B00974P,Jln. Cek Do Abdul Rahman,-6.29084,106.86563,17,2023-04-19 06:15:57,B06818P,Jln. Raya Inpres,-6.286217,106.862878,22.0,2023-04-19 08:07:04,0.0
FOKS558A3W81GA,180074265853819,emoney,Banara Melani,F,1966,JAK.27,Pulo Gebang - Rorotan,0.0,B02794P,Perum Rorotan Mas,-6.157328,106.95909,39,2023-04-19 07:56:27,B04060P,Sbr. Masjid Jami Ar Roghibin,-6.156697,106.95965,40.0,2023-04-19 08:51:58,0.0
RHOG253M5L83YD,502079867680,flazz,Kasiyah Prakasa,F,2000,JAK.120,"",1.0,B06082P,BNN Jakarta Utara,-6.132871,106.86411,37,2023-04-19 05:35:54,B05579P,Taman BMW,-6.125862,106.85843,42.0,2023-04-19 06:48:15,0.0
RKNO986B4O80QJ,3562938327884362,dki,"Teguh Thamrin, S.I.Kom",M,1980,JAK.88,Terminal Tanjung Priok - Ancol Barat,1.0,B05974P,SDN Pademangan Barat 07,-6.13396,106.83798,9,2023-04-19 09:54:40,B03645P,Sbr. Jln. Bak Air 1,-6.115009,106.87222,28.0,2023-04-19 11:14:56,0.0
NNTK407J6R60QX,4245445434793232,dki,Mulyanto Firmansyah,M,1973,JAK.19,Pinang Ranti - Kampung Rambutan,0.0,B04553P,Sbr. TK Dinamika,-6.29502,106.90397,23,2023-04-19 05:08:31,B02770P,Pertigaan Ceger,-6.306265,106.88809,52.0,2023-04-19 05:44:10,0.0
JUHI055O1W55CB,3536102311063490,dki,Ir. Bala Prakasa,M,1985,8D,Joglo - Blok M,1.0,B04708P,Simpang Arteri Kebayoran Lama,-6.219148,106.77902,14,2023-04-19 11:11:58,B03052P,Puskesmas Kel. Gunung,-6.239678,106.79024,19.0,2023-04-19 12:58:06,3500.0
QZYH394H3Y79QI,4126414491310853775,brizzi,Dariati Maryadi,F,1985,7F,Kampung Rambutan - Juanda via Pasar Baru,0.0,P00101,Kampung Rambutan,-6.309885,106.88216,0,2023-04-19 10:30:44,P00207,RS Islam,-6.168676,106.87027,11.0,2023-04-19 11:40:10,3500.0
OEZR993C5H65IZ,6502937248567987,dki,Gandi Kusmawati,M,1947,M12,Sunter Boulevard Barat - Penjaringan,1.0,"",Jembatan Merah,-6.146731,106.83427,9,2023-04-19 10:48:02,P00239,Sunter Boulevard Barat,-6.14965,106.889,14.0,2023-04-19 11:44:57,3500.0
ZWGD427V3S34FU,676391914618,flazz,Jaga Purwanti,M,2005,7F,Kampung Rambutan - Juanda via Pasar Baru,0.0,P00207,RS Islam,-6.168676,106.87027,11,2023-04-19 10:57:18,P00137,Monas,-6.176248,106.82286,19.0,2023-04-19 12:06:21,3500.0
CNRB218H7Z49AS,4236399289828180970,brizzi,Eman Hutasoit,M,1956,M7B,BKN - Blok M,1.0,B03079P,Rawa Barat 1,-6.238813,106.8159,8,2023-04-19 09:08:31,B01825P,Kantor Pos Mampang,-6.240216,106.82259,10.0,2023-04-19 10:23:45,""
CLND534O5H32UC,580165317646,flazz,R.A. Janet Nasyidah,F,1984,9D,Pasar Minggu - Tanah Abang,0.0,B02736P,Perdatam,-6.249502,106.84284,30,2023-04-19 09:55:32,B01449P,Jln. Pancoran Indah 1,-6.251998,106.84266,31.0,2023-04-19 11:41:02,3500.0
SUOL896F7N28CU,4441968018689585,dki,Yuliana Hidayat,M,1991,JAK.40,Harapan Baru - Pulo Gebang via Rawa Kuning,0.0,B06262P,Gg. Kumis,-6.201403,106.95585,19,2023-04-19 08:24:42,P00194,Pulo Gebang,-6.213275,106.953327,21.0,2023-04-19 09:58:37,0.0
GYWL976W1P02OS,3599499494778116,dki,"Drs. Amelia Tamba, M.M.",M,1976,JAK.77,Tanjung Priok - Jembatan Item,1.0,B06871P,RS Mitra Kemayoran,-6.151321,106.857094,33,2023-04-19 09:11:21,B01745P,Jembatan Item,-6.130078,106.85492,41.0,2023-04-19 10:58:11,0.0
ENRG847S0X07QP,4956563442422641,dki,Citra Wahyuni,F,2002,2H,Rusun Jati Rawasari - Senen,0.0,B06668P,Bengkel Jln. Letjen Suprapto,-6.174721,106.85362,3,2023-04-19 13:33:56,B03199P,RSPAD 1,-6.176162,106.83987,5.0,2023-04-19 15:32:06,0.0
BMOJ229G1P36SM,3535503118200501,dki,Drs. Cengkal Lailasari,M,2012,6,Ragunan - Dukuh Atas 2,1.0,P00164,Pejaten,-6.278404,106.82972,13,2023-04-19 12:44:52,"",Ragunan,-6.305769,106.81949,17.0,2023-04-19 13:27:04,3500.0
JFQR285P4Y86BA,3520950520120701,dki,Kuncara Handayani,M,1979,5N,Kampung Melayu - Ragunan,0.0,B00425P,Gg. Borobudur Ragunan,-6.306803,106.81679,49,2023-04-19 11:31:28,B05721P,Term. Ragunan,-6.305594,106.8202,52.0,2023-04-19 12:19:27,3500.0
FCOV323F7A77SN,3521453331746722,dki,Danuja Dongoran,F,1993,6D,Stasiun Tebet - Karet via Underpass,0.0,B03305P,Sahid Sudirman Center,-6.211191,106.81794,12,2023-04-19 09:00:51,B04505P,Sbr. Standard Chartered,-6.217407,106.81934,13.0,2023-04-19 10:53:21,3500.0
ZINV010Z8Y89WH,213193779899125,emoney,Limar Usada,F,2003,5D,PGC 1 - Ancol,1.0,P00118,Kramat Sentiong,-6.18798,106.84595,7,2023-04-19 09:46:42,P00297,BNN LRT,-6.245863,106.871143,19.0,2023-04-19 10:18:28,3500.0
UQQV397R5J81JF,6011051787457511,dki,"Tgk. Ifa Damanik, M.Ak",F,1994,9A,PGC 2 - Grogol 2,1.0,P00252,Tegal Parang Arah Timur,-6.239005,106.83106,9,2023-04-19 13:13:27,P00178,PGC 2,-6.2619,106.8657,19.0,2023-04-19 13:55:21,3500.0
URHV853E3C44UI,3573408657682585,dki,Lalita Saragih,M,1974,M10,PGC 2 - Tanjung Priok,1.0,P00035,Cempaka Mas,-6.165888,106.8792,7,2023-04-19 11:09:31,P00042,Cipinang Kebon Nanas,-6.231659,106.87637,16.0,2023-04-19 13:03:46,3500.0
CBXU536B4Q97KX,180084292834161,emoney,Wani Siregar,F,1976,"","",1.0,B05413P,SPBU Pinang Ranti 2,-6.291064,106.88845,53,2023-04-19 12:01:03,B05718P,Term. Pinang Ranti,-6.291029,106.88599,54.0,2023-04-19 12:55:56,0.0
SBEU555T0V18TV,2245530208975489,dki,"Kawaca Narpati, S.Farm",F,2010,M2,Pulo Gadung - Monas,0.0,P00202,Rawa Selatan,-6.173925,106.85809,9,2023-04-19 10:56:37,P00061,Galur,-6.174388,106.85485,10.0,2023-04-19 12:38:22,3500.0
TMLT414R6O23CK,377569057489568,emoney,"Bakijan Pratama, M.Farm",F,1971,1F,Stasiun Palmerah - Bundaran Senayan,0.0,"",Senayan JCC Arah Timur,-6.214145,106.809,4,2023-04-19 06:17:53,P00026,Bundaran Senayan,-6.227869,106.80094,6.0,2023-04-19 06:52:52,3500.0
UMYU609K5O18JB,30183483265664,bni,"Puspa Budiyanto, S.Kom",F,2012,JAK.27,Pulo Gebang - Rorotan,1.0,B00422P,Gg. Bhakti Lingkar Timur,-6.197075,106.94408,39,2023-04-19 08:12:46,B00546P,Gg. Sabar 2 Lingkar Timur,-6.199915,106.94488,42.0,2023-04-19 08:59:23,0.0
FJPN768D8V37SB,180097961752050,emoney,Narji Wijaya,F,2011,7F,Kampung Rambutan - Juanda via Pasar Baru,1.0,P00247,Tanah Merdeka Arah Timur,-6.307866,106.87389,15,2023-04-19 11:40:21,P00101,Kampung Rambutan,-6.309885,106.88216,16.0,2023-04-19 12:34:54,3500.0
EYCT732M1S30HU,4658673312063,online,"Farah Mansur, S.Pt",M,1993,9C,Pinang Ranti - Bundaran Senayan,0.0,P00065,Gatot Subroto Jamsostek Arah Barat,-6.233551,106.82208,12,2023-04-19 07:20:35,P00026,Bundaran Senayan,-6.227869,106.80094,14.0,2023-04-19 09:09:39,3500.0
RMIG311A9Z13EE,4358928087871,online,Dadi Nasyiah,F,1995,1C,Pesanggrahan - Blok M,1.0,B02391P,Mayestik 1,-6.242041,106.79116,5,2023-04-19 11:28:13,B01882P,Kec. Pesanggrahan,-6.256912,106.7564,28.0,2023-04-19 13:03:02,3500.0
WVIC709W2D14EQ,377814808795289,emoney,"Puti Jessica Putra, S.Farm",F,2008,JAK.61,Cempaka Putih - Pulo Gadung via Kelapa Gading,0.0,B04691P,Sherwood,-6.153084,106.90713,30,2023-04-19 05:34:50,B04916P,Simpang Kelapa Cengkir Raya,-6.167577,106.90478,39.0,2023-04-19 05:59:46,0.0
AWKI787R2D94VF,180005680484434,emoney,Zaenab Maheswara,F,2006,13D,Puri Beta - Ragunan,0.0,P00259,Tirtayasa,-6.239207,106.80777,10,2023-04-19 13:45:13,P00024,Buncit Indah,-6.274333,106.83029,17.0,2023-04-19 15:32:03,3500.0
DVIH455S9L44HD,3542062438073909,dki,"Luluh Purwanti, S.E.I",F,1987,JAK.99,Term. Pulo Gadung - Lampiri,1.0,B06724P,SDN Rawa Terate,-6.188059,106.923138,25,2023-04-19 06:31:30,B00788P,IGI,-6.182981,106.91917,27.0,2023-04-19 07:21:32,0.0
AGVD407R4D75YC,6505428590869475,dki,dr. Janet Budiyanto,M,1965,4E,Rusun Jatinegara Kaum - Pulo Gadung,0.0,B02943P,Pool Mayasari Bakti,-6.202095,106.90445,8,2023-04-19 12:18:42,B02946P,Pool PPD Kec. Pulo Gadung,-6.199649,106.90477,9.0,2023-04-19 13:02:56,0.0
ZPHA051N2T97EC,6509546148313351,dki,Edi Susanti,M,1982,6C,Stasiun Tebet - Karet via Patra Kuningan,0.0,B05397P,SMU 79,-6.225412,106.83865,5,2023-04-19 06:33:33,P00121,Kuningan Timur,-6.234731,106.82902,10.0,2023-04-19 08:26:59,3500.0
IWIF791I5D82DE,371171976930370,emoney,Gilang Susanti,F,2004,JAK.06,Kampung Rambutan - Pondok Gede,1.0,B00713P,Griya Kukila Halim Perdanakusuma,-6.28456,106.90678,49,2023-04-19 05:56:29,B02929P,Pondok Molek,-6.284344,106.90862,50.0,2023-04-19 06:29:44,0.0
EYLB631Y1F95RJ,4980564692107508708,brizzi,"Drs. Yessi Wulandari, M.Farm",M,2008,1H,Tanah Abang - Stasiun Gondangdia,0.0,B04728P,Simpang Blok A,-6.187214,106.81611,9,2023-04-19 10:09:08,B00158P,Blok E,-6.18497,106.81463,11.0,2023-04-19 10:53:03,3500.0
ZPBM944C5A02XD,4844470388320,online,"Rina Gunarto, S.Sos",M,1984,JAK.48A,Stasiun Tebet - Rusun Karet Tengsin,1.0,B03318P,Sawo Kecik Raya,-6.224852,106.85489,22,2023-04-19 12:00:38,B05511P,St. Tebet 2,-6.225525,106.85813,24.0,2023-04-19 13:31:49,""
VJED652A6Z28OF,6544577386584806,dki,"Tgk. Shakila Pangestu, S.H.",M,2001,D32,Cinere - Bundaran Senayan,0.0,B05399P,South City Cinere,-6.34504,106.767638,0,2023-04-19 13:29:22,B06643P,Perempatan Gandul,-6.33963,106.79332,5.0,2023-04-19 15:26:14,20000.0
YSXQ926Z1V33FF,2294272245944067,dki,"Tgk. Usyi Sirait, S.Gz",F,2001,12H,Rusun Penjaringan - Penjaringan,1.0,P00170,Penjaringan,-6.126306,106.79203,0,2023-04-19 12:01:45,B03285P,Rusun Penjaringan,-6.130702,106.79487,1.0,2023-04-19 12:30:08,3500.0
NFGK107P2L40HQ,6011512141688729,dki,Nyoman Winarsih,F,1999,JAK.46,Pasar Minggu - Jagakarsa,0.0,B04330P,Sbr. SDN Cipedak 03,-6.349013,106.80931,3,2023-04-19 11:07:54,B05654P,Taman Spatodhea,-6.322818,106.82439,13.0,2023-04-19 12:19:46,0.0
EVQB868Q7X46BW,4721742558058605,dki,Drajat Halimah,M,1983,6V,Ragunan - Gelora Bung Karno,1.0,P00273,Warung Jati,-6.262364,106.82977,10,2023-04-19 10:41:17,P00228,SMK 57,-6.290967,106.82365,14.0,2023-04-19 11:57:25,3500.0
YOAF129K9V58MM,3567474399039094,dki,Pia Lailasari,F,1995,B14,Bekasi Barat - Kuningan,1.0,B02104P,Kuningan Media,-6.208989,106.83039,0,2023-04-19 12:39:08,P00236,Summarecon Bekasi,-6.225566,107.00281,19.0,2023-04-19 13:18:41,20000.0
UOHF110R2C90UM,3530393834004501,dki,Melinda Iswahyudi,M,1984,13C,Puri Beta - Dukuh Atas,1.0,P00106,Kebayoran Lama,-6.23834,106.77752,11,2023-04-19 10:13:30,P00043,Cipulir,-6.237818,106.76541,13.0,2023-04-19 11:49:10,3500.0
XVPR301T8K90MR,180052842269402,emoney,"Purwadi Mardhiyah, S.Kom",F,2006,8C,Kebayoran Lama - Tanah Abang,0.0,"",Pospol Jati Bunder,-6.189707,106.81317,27,2023-04-19 08:21:08,P00083,Jak Lingko Tanah Abang,-6.185496,106.81105,29.0,2023-04-19 08:41:17,3500.0
IFZM879M3O68AU,630487347266,flazz,"drg. Dinda Prastuti, S.Sos",M,1964,JAK.18,Kalibata - Kuningan,0.0,B00898P,Jln. Barkah III Manggarai Selatan,-6.220809,106.85067,37,2023-04-19 09:52:02,B05398P,Soepomo,-6.224741,106.84751,43.0,2023-04-19 11:04:05,0.0
MRCG480T7H81JY,3556146215285027,dki,Cakrawala Yuniar,F,1998,14,Jakarta International Stadium - Senen,0.0,B00083P,Atrium 1,-6.177759,106.8412,17,2023-04-19 09:40:02,B05725P,Term. Senen,-6.17356,106.84213,21.0,2023-04-19 11:15:15,3500.0
NPOW412E9H20RU,379208329550349,emoney,Margana Marpaung,M,1988,JAK.112,Terminal Tanah Merah - Pulo Gadung,1.0,B04878P,Simpang Jln. Tarian Raya Barat,-6.170599,106.9099,14,2023-04-19 12:39:19,B04804P,Simpang Gading Mas Biru Laut,-6.166526,106.90893,18.0,2023-04-19 13:40:53,0.0
BRGF981H5V38UE,6011656090843460,dki,Cayadi Maryati,F,1994,8K,Batusari - Grogol,1.0,B03974P,Sbr. Komplek Kodam Jaya,-6.197871,106.77108,21,2023-04-19 13:18:10,B05914P,Yayasan Alkahfi Jakbar,-6.198896,106.76889,26.0,2023-04-19 15:07:30,3500.0
NHGW622M6G03QQ,6507638073318307,dki,Hani Nugroho,F,1988,JAK.50,Kalideres - Puri Kembangan,1.0,B04145P,Sbr. Ps. Hipli Semanan,-6.156922,106.70563,47,2023-04-19 09:10:32,B01798P,Kalideres 1,-6.154249,106.70544,49.0,2023-04-19 11:00:47,0.0
PKBE906V6E54UC,567048101008,flazz,"Drs. Faizah Widodo, S.H.",F,2001,T21,Palem Semi - Bundaran Senayan,1.0,B00378P,FX Sudirman,-6.225532,106.8037,1,2023-04-19 11:47:01,B00589P,GBK Pintu 7,-6.222095,106.80861,3.0,2023-04-19 12:14:26,20000.0
UCHA614K4S41UK,2606548319852663,dki,Julia Rahimah,F,2006,9C,Pinang Ranti - Bundaran Senayan,1.0,P00033,Cawang UKI,-6.250309,106.8736,13,2023-04-19 06:29:17,P00064,Garuda Taman Mini,-6.290154,106.88116,14.0,2023-04-19 08:02:11,3500.0
GRIC258S2S35DX,4484557309610616405,brizzi,Ellis Lailasari,M,2008,JAK.60,Kelapa Gading - Rusun Kemayoran,1.0,B03023P,Pusat Pelayanan Warga Summarecon,-6.14844,106.91495,37,2023-04-19 10:08:21,B05227P,Singapore International School,-6.149554,106.915842,38.0,2023-04-19 11:04:42,0.0
USRO079M3P65FJ,4581300237839678,dki,Kacung Pudjiastuti,F,2006,11N,Rusun Cipinang Muara - Jatinegara,0.0,B00538P,Gg. Randu,-6.221883,106.89946,1,2023-04-19 12:49:56,"","","","","","",0.0
SSLO367D6F48IT,4993628236551825,dki,Ian Pangestu,M,1983,JAK.106,Terminal Kampung Melayu - Terminal Klender,0.0,B04170P,Sbr. Ps. Rawa Bening,-6.216795,106.87037,28,2023-04-19 11:59:42,B01168P,Jln. Jatinegara Timur III,-6.218533,106.86864,30.0,2023-04-19 12:45:48,0.0
OESV895F6I65FJ,4991481114103745,dki,Prayogo Oktaviani,M,2000,JAK.75,Cililitan - Kp. Pulo,1.0,B00154P,BKN 1,-6.258026,106.86955,22,2023-04-19 09:56:50,B05750P,TK Angkasa 5,-6.261783,106.88613,28.0,2023-04-19 11:08:37,0.0
PUIK187H4B30UK,676318264501,flazz,Harsanto Wasita,F,2007,1B,"",0.0,B00126P,Benhil 2,-6.216775,106.8154,5,2023-04-19 08:18:29,B00127P,Benhil 3,-6.21601,106.81632,6.0,2023-04-19 09:27:25,3500.0
TNCW911G5F92PL,4234007630783462979,brizzi,"Tgk. Ega Padmasari, S.Sos",F,2008,8D,Joglo - Blok M,1.0,B01781P,Joglo,-6.220009,106.74171,0,2023-04-19 06:50:27,B01315P,Jln. Lapangan Merah,-6.218499,106.75514,5.0,2023-04-19 07:34:41,3500.0
BVMZ084V4D69KD,2614059373381201,dki,T. Bakidin Sihotang,F,1987,M7B,BKN - Blok M,1.0,P00254,Tendean,-6.240213,106.83102,12,2023-04-19 09:32:10,B05920P,Yayasan Mambaul Ula,-6.25935,106.8643,31.0,2023-04-19 10:04:26,""
JYEF003X7U71KB,4019905363673105,dki,"Adika Kusumo, S.H.",M,1982,JAK.80,Rawa Buaya - Rawa Kompeni,0.0,B02457P,Minimarket Benda Raya 1,-6.104146,106.70914,31,2023-04-19 12:38:59,B04178P,Sbr. PAUD Bina Keluarga Balita,-6.101793,106.69714,43.0,2023-04-19 13:10:08,0.0
QSLY878A0O39DB,3504089754852802,dki,Prasetyo Astuti,M,1988,11B,Rusun Rawa Bebek - Penggilingan,0.0,B03291P,Rusun Rawa Bebek,-6.196241,106.9658,0,2023-04-19 06:16:33,B06655P,Walikota Jakarta Timur 2,-6.212722,106.94472,1.0,2023-04-19 08:16:18,0.0
RMYJ300P7L06IM,6510380828231726,dki,"KH. Yosef Prayoga, S.Farm",M,1985,JAK.48B,Stasiun Tebet - Kampung Melayu,0.0,B00494P,Gg. Kelor,-6.211791,106.86043,5,2023-04-19 05:46:38,B00495P,Gg. Kelor 2,-6.211486,106.86066,8.0,2023-04-19 07:42:39,""
JSCR771R0P94WY,180029435580718,emoney,Ira Usada,F,1966,JAK.56,Grogol - Srengseng,1.0,B03381P,SDN Kelapa Dua 01,-6.207288,106.76927,2,2023-04-19 08:37:14,B00588P,GBI Sungai Yordan,-6.166828,106.7698,43.0,2023-04-19 09:17:32,0.0
AXYH491R5R08ML,349683800593553,emoney,Asirwada Megantara,F,2009,10B,Rusun Cipinang Besar Selatan - Penas Kalimalang,1.0,B00264P,Cipinang Kb. Nanas 1,-6.231595,106.87615,2,2023-04-19 13:24:21,B03270P,Rusun Cipinang Besar Selatan,-6.231625,106.88288,6.0,2023-04-19 14:49:25,0.0
NLKS705C8G05DP,3546745892021028,dki,Dinda Pratiwi,M,2006,JAK.37,Cililitan - Condet via Kayu Manis,1.0,B02514P,Mushola As Salam Batu Ampar,-6.271313,106.86033,35,2023-04-19 12:35:33,B02828P,PGC Dalam,-6.261841,106.8657,41.0,2023-04-19 13:33:03,0.0
XKNO135S9P40XB,349577577192740,emoney,"Talia Nababan, S.IP",M,2002,10A,Rusun Marunda - Tanjung Priok,1.0,B05530P,STIP,-6.104402,106.95904,4,2023-04-19 09:34:39,"","","","","","",0.0
UTKG271E8K60AC,5284657247304556,dki,H. Reksa Tampubolon,M,2007,JAK.60,Kelapa Gading - Rusun Kemayoran,0.0,B01166P,Jln. Janur Indah XI,-6.155924,106.90801,6,2023-04-19 08:57:15,B00168P,Boulevard Inspeksi Kali Sunter,-6.151094,106.88901,32.0,2023-04-19 09:35:31,0.0
VLVH218U0Z39KZ,30213702385918,bni,Farhunnisa Latupono,M,1983,11K,Rusun Komarudin - Penggilingan,1.0,P00169,Penggilingan,-6.214132,106.93961,0,2023-04-19 10:23:14,B03281P,Rusun Komarudin,-6.208781,106.94252,1.0,2023-04-19 11:32:52,0.0
ZDBW857C8L20RQ,30118628845442,bni,"Rahayu Farida, S.Kom",M,1980,JAK.110A,Rusun Marunda - Terminal Terpadu Pulo Gebang,1.0,B05316P,SMKN 4,-6.141156,106.95555,42,2023-04-19 06:05:33,B01544P,Jln. Rorotan V Gg. 1,-6.136056,106.95477,48.0,2023-04-19 07:11:48,0.0
UZDJ087C9F73JL,30568786410068,bni,"Gatra Tamba, S.T.",F,1994,JAK.19,Pinang Ranti - Kampung Rambutan,1.0,B00400P,Gg. Ali,-6.307683,106.87636,2,2023-04-19 10:36:55,"",Gg. H Piran,-6.297323,106.89335,47.0,2023-04-19 12:36:42,0.0
USZX639D1G64MM,6011024970416149,dki,"Nadia Saragih, S.I.Kom",F,2002,JAK.18,Kalibata - Kuningan,0.0,"",Pengadegan Barat VI,-6.250117,106.85397,3,2023-04-19 12:30:16,B05889P,Wisma Laena Tebet,-6.223586,106.85008,28.0,2023-04-19 12:50:31,0.0
YHFY095I5F75ON,4188469163215,online,"Cut Ayu Rahayu, S.Pd",M,1982,5D,PGC 1 - Ancol,1.0,P00109,Matraman Baru,-6.21288,106.86115,13,2023-04-19 11:37:57,P00070,Gelanggang Remaja,-6.235445,106.86795,17.0,2023-04-19 12:18:35,3500.0
PZHV857M4V55WT,344784326221920,emoney,Karimah Wahyudin,F,2001,2P,Gondangdia - Senen,0.0,B03199P,RSPAD 1,-6.176162,106.83987,10,2023-04-19 10:40:50,B05725P,Term. Senen,-6.17356,106.84213,14.0,2023-04-19 11:57:45,3500.0
PIIP006B8W01ZS,3597961910262449,dki,dr. Jelita Hardiansyah,M,1970,1P,Senen - Blok M,0.0,B05693P,Telkom Grapari,-6.18222,106.83297,11,2023-04-19 10:18:23,B05775P,Tosari 3,-6.200069,106.82335,20.0,2023-04-19 10:52:01,3500.0
IBZB970Q5S12ZA,30233090748972,bni,Salimah Riyanti,F,2002,8A,Jelambar - Juanda,0.0,P00161,Pecenongan,-6.16771,106.82819,6,2023-04-19 09:26:23,P00097,Juanda,-6.168048,106.83089,7.0,2023-04-19 10:26:39,3500.0
RJNQ120L5S56CG,213135078300214,emoney,Kamal Nuraini,M,1965,JAK.19,Pinang Ranti - Kampung Rambutan,0.0,B05129P,Simpang Rukun 1,-6.308156,106.91758,39,2023-04-19 12:16:22,B00616P,Gerbang Tol Bambu Apus 2,-6.308108,106.89647,47.0,2023-04-19 13:33:42,0.0
TSDQ164E7Q85EB,4760137225202,online,"R.A. Fitria Pudjiastuti, M.TI.",F,1987,JAK.45,Lebak Bulus - Ragunan,1.0,B03512P,Sbr. Gg. Borobudur Ragunan,-6.3068,106.81684,8,2023-04-19 12:51:26,B04713P,Simpang Bango Tridharma Raya,-6.303002,106.80452,26.0,2023-04-19 14:13:52,0.0
QWRW586P2Q24EQ,3521643682976940,dki,Rahmi Saptono,F,2012,M9,Pinang Ranti - Pluit,0.0,P00170,Penjaringan,-6.126306,106.79203,23,2023-04-19 09:27:18,P00181,Pluit,-6.115795,106.79037,24.0,2023-04-19 10:11:14,3500.0
XPXN233G8B81EZ,4407982607791,online,Tina Saefullah,F,1991,1H,Tanah Abang - Stasiun Gondangdia,0.0,B06053P,Selatan St. Gondangdia,-6.187059,106.8329,1,2023-04-19 12:13:13,B00158P,Blok E,-6.18497,106.81463,11.0,2023-04-19 12:43:37,3500.0
KAYG518J1J85RX,344919939144164,emoney,Jelita Maheswara,F,1987,6T,Pasar Minggu - Velbak,0.0,B06732P,TPU Koba,-6.260605,106.808031,28,2023-04-19 10:48:46,B06736P,Jln. Pakubuwono VI,-6.239586,106.786544,41.0,2023-04-19 11:53:11,3500.0
NILM906F5S72VA,4140911047830363924,brizzi,Yance Aryani,M,1978,JAK.48A,Stasiun Tebet - Rusun Karet Tengsin,1.0,B01208P,Jln. Karet Pasar Baru Timur II,-6.203949,106.81636,7,2023-04-19 11:53:07,B03396P,Kota Kasablanka,-6.224688,106.84246,19.0,2023-04-19 13:19:53,""
HABI613A6Q66IM,5114535082212157,dki,"Kenari Setiawan, S.Sos",F,1992,6N,Ragunan - Blok M via Kemang,0.0,B00066P,Arsip Nasional RI 1,-6.279439,106.81987,10,2023-04-19 12:34:16,B04924P,Simpang Kemang Selatan 1,-6.274242,106.82066,12.0,2023-04-19 14:21:01,3500.0
FQHV061V5A25AJ,374826778607941,emoney,Umay Nababan,F,1986,JAK.110A,Rusun Marunda - Terminal Terpadu Pulo Gebang,1.0,B02182P,Malaka Jaya RW11 Rorotan,-6.144631,106.9562,38,2023-04-19 10:56:15,B02642P,Ps. Malaka Rorotan,-6.13998,106.95493,43.0,2023-04-19 11:22:44,0.0
ZHYE227L4X84UB,3577254949793269,dki,Dr. Hesti Mandasari,M,2009,JAK.80,Rawa Buaya - Rawa Kompeni,0.0,B02485P,MTsN 37,-6.09791,106.70237,39,2023-04-19 06:26:36,B04041P,Sbr. Masjid Arrahim Rawa Kompeni,-6.104841,106.69008,44.0,2023-04-19 07:19:47,0.0
UVWY876T6T91WP,3541980313378864,dki,T. Paiman Wastuti,F,2000,11N,Rusun Cipinang Muara - Jatinegara,1.0,"",St. Klender 2,-6.213433,106.89787,7,2023-04-19 11:53:03,B03977P,Sbr. Komplek Pacul Mas,-6.221005,106.89961,11.0,2023-04-19 12:48:46,0.0
SFAP210F4B03YQ,503859106877,flazz,Tantri Utami,M,1971,2Q,Gondangdia - Balai Kota,0.0,B06053P,Selatan St. Gondangdia,-6.187059,106.8329,0,2023-04-19 12:50:29,B05693P,Telkom Grapari,-6.18222,106.83297,4.0,2023-04-19 13:57:18,3500.0
AFTR967P5Y48WF,4569004720406572858,brizzi,Uli Situmorang,M,1981,JAK.35,Pangkalan Jati - Rawamangun,0.0,B05798P,Transjakarta Pool Klender,-6.205191,106.90301,26,2023-04-19 08:19:44,B04005P,Sbr. Makam Pangeran Jayakarta,-6.202545,106.90171,28.0,2023-04-19 09:53:33,0.0
GXHM211P5G49NI,2221445182130548,dki,Natalia Haryanti,F,1993,"",Cibubur - BKN,1.0,B00226P,Buperta Cibubur,-6.370321,106.89628,1,2023-04-19 11:06:35,B00248P,Cibubur Junction,-6.368735,106.89366,2.0,2023-04-19 12:47:51,3500.0
XMIP695N5I72MR,2556356195137492,dki,Indah Wibowo,F,1985,JAK.12,Tanah Abang - Kebayoran Lama via Pos Pengumben,0.0,B05029P,Simpang Palmerah Barat Rawa Belong,-6.206758,106.78372,28,2023-04-19 08:25:13,B03972P,Sbr. Komplek Kemhan Cidodol,-6.227906,106.77846,54.0,2023-04-19 09:47:44,0.0
AUSG083L0N10FB,3594955647820605,dki,drg. Hamima Dabukke,F,2004,JAK.86,Term. Rawamangun - Term. Manggarai,1.0,B06544P,Manggarai 1,-6.208717,106.84808,1,2023-04-19 12:00:58,B06551P,Gg. Oyot,-6.207791,106.86593,9.0,2023-04-19 12:22:51,0.0
NTSY751L1W76MY,5578930710752840,dki,Hairyanto Pranowo,F,1985,11N,Rusun Cipinang Muara - Jatinegara,1.0,B00792P,Imigrasi Jaktim 2,-6.214552,106.8818,3,2023-04-19 12:56:45,B02077P,Koperasi Serba Usaha,-6.222036,106.89954,12.0,2023-04-19 13:48:36,0.0
