transID,payCardID,payCardBank,payCardName,payCardSex,payCardBirthDate,corridorID,corridorName,direction,tapInStops,tapInStopsName,tapInStopsLat,tapInStopsLon,stopStartSeq,tapInTime,tapOutStops,tapOutStopsName,tapOutStopsLat,tapOutStopsLon,stopEndSeq,tapOutTime,payAmount
FTEM537I4T98KQ,4357457456440,online,Legawa Wulandari,M,2010,D32,Cinere - Bundaran Senayan,0.0,B05409P,SPBU Limo Cinere,-6.343345,106.77832,2,2023-04-05 19:41:52,B00378P,FX Sudirman,-6.225532,106.8037,7.0,2023-04-05 21:21:37,20000.0
RGOF535C3V45AP,4460340818222811297,brizzi,Zulaikha Mardhiyah,M,1995,10K,Tanjung Priok - Senen via Taman BMW,0.0,B03199P,RSPAD 1,-6.176162,106.83987,35,2023-04-05 19:41:22,B05725P,Term. Senen,-6.17356,106.84213,38.0,2023-04-05 21:12:39,3500.0
NVWI355C2V13JB,213145603194040,emoney,Caket Mandala,M,1986,9C,Pinang Ranti - Bundaran Senayan,1.0,P00252,Tegal Parang Arah Timur,-6.239005,106.83106,5,2023-04-05 17:08:46,P00179,Pinang Ranti,-6.291075,106.88634,15.0,2023-04-05 18:29:09,3500.0
XYNP604N4H77QI,4563392639388729,dki,"Danuja Pradipta, S.Sos",F,1997,JAK.49,Lebak Bulus - Cipulir,0.0,B03217P,RSUD Pesanggrahan,-6.258241,106.75706,28,2023-04-05 19:37:48,B02129P,Lebak Bulus Jak Lingko,-6.289301,106.77299,50.0,2023-04-05 21:06:48,0.0
OICD239Y0O11PO,639067876230,flazz,"Rizki Firmansyah, M.Farm",M,1976,JAK.15,Bulak Turi - Tanjung Priok,1.0,B04748P,Simpang Camar 2,-6.113256,106.9193,15,2023-04-05 21:45:18,B02258P,Masjid Al Murtamiyyah Marunda,-6.107261,106.96159,46.0,2023-04-05 23:01:51,0.0
BRQW635P1P66MS,36006226446453,bni,Tgk. Galang Firmansyah,F,1985,9A,PGC 2 - Grogol 2,0.0,P00249,Tebet Eco Park II Arah Barat,-6.243338,106.85212,7,2023-04-05 19:42:00,P00119,Kuningan Barat,-6.23725,106.82794,11.0,2023-04-05 20:49:04,3500.0
JLUW038M8J40YV,3534387229540216,dki,Hamzah Permadi,F,2008,BW9,Monas - Pantai Indah Kapuk,1.0,B06040P,Pantai Maju,-6.093637,106.75068,0,2023-04-05 19:22:11,B02476P,Monas 2,-6.175999,106.82311,7.0,2023-04-05 20:54:12,0.0
ZYSW339Y5M75YC,30567691580213,bni,Puspa Natsir,F,2012,6N,Ragunan - Blok M via Kemang,1.0,B05912P,Yayasan Al Kholidin,-6.246823,106.80566,2,2023-04-05 21:42:32,B05872P,Kantor Walikota Jaksel,-6.249147,106.80791,3.0,2023-04-05 23:18:48,3500.0
QWJC087B9J46RO,4799775332826768700,brizzi,Lasmanto Marpaung,M,1982,L13E,Puri Beta - Kuningan (Express),1.0,P00047,Departemen Kesehatan,-6.228794,106.833205,5,2023-04-05 19:51:32,P00198,Puri Beta 2,-6.230532,106.72371,11.0,2023-04-05 21:04:57,3500.0
FLRQ233F0K33CP,36768379265457,bni,"Limar Puspasari, S.Kom",F,1990,S21,Ciputat - CSW,1.0,B02218P,Margaguna 2,-6.26343,106.78772,12,2023-04-05 20:14:14,B02945P,Pool PPD Ciputat,-6.331231,106.74851,28.0,2023-04-05 21:48:52,3500.0
BOVV888M0U62AQ,6507536585974874,dki,Calista Lazuardi,F,1989,2,Pulo Gadung - Monas,0.0,P00202,Rawa Selatan,-6.173925,106.85809,9,2023-04-05 20:56:06,"","","","","","",3500.0
VWTP212Y1D11MD,4704902042632297,dki,"R. Nadine Prasetya, M.M.",F,1994,JAK.27,Pulo Gebang - Rorotan,0.0,B02844P,Pintu Exit Term. Pulo Gebang,-6.210368,106.95232,1,2023-04-05 20:54:54,B04540P,Sbr. Tambun Utara,-6.163269,106.96186,32.0,2023-04-05 22:07:50,0.0
FPSL950E4C22EQ,4551895931872012,dki,R. Balapati Usada,M,1982,11Q,Kampung Melayu - Pulo Gebang via BKT,1.0,B02070P,Komplek Wijaya Kusuma 1,-6.229588,106.90531,11,2023-04-05 19:34:51,B00306P,Dinas Kebersihan Duren Sawit,-6.219815,106.92338,20.0,2023-04-05 21:07:47,3500.0
AJBH430M6M07AN,2224519731151218,dki,Puput Mardhiyah,M,1997,JIS3,Harmoni - Jakarta International Stadium,1.0,P00097,Juanda,-6.168048,106.83089,7,2023-04-05 21:29:46,B01745P,Jembatan Item,-6.130078,106.85492,13.0,2023-04-05 22:32:13,3500.0
EIHN355Z2A22OS,4165770694718959,dki,Himawan Putra,M,1957,6V,Ragunan - Gelora Bung Karno,1.0,P00048,Departemen Pertanian,-6.294641,106.82213,15,2023-04-05 17:04:21,"","","","","","",3500.0
INCT147T1X61MS,4400887914495,online,Darmanto Saragih,F,1968,"","",0.0,B05514P,St. Universitas Pancasila,-6.339371,106.83396,2,2023-04-05 21:46:50,B00821P,Jagakarsa St. Lenteng Agung,-6.332399,106.83506,4.0,2023-04-05 23:31:44,3500.0
IGTN565W7J07GQ,6011114900479836,dki,dr. Bala Kusmawati,M,1977,"","",0.0,B02945P,Pool PPD Ciputat,-6.331231,106.74851,0,2023-04-05 21:09:44,P00186,Pondok Pinang,-6.28217,106.77204,13.0,2023-04-05 22:39:48,3500.0
WHUZ282T4V78GG,4100923161042365,dki,Jarwa Padmasari,M,2008,JAK.86,Term. Rawamangun - Term. Manggarai,0.0,B05742P,Tip Top Rawamangun,-6.201153,106.88606,4,2023-04-05 17:19:46,B01011P,Jln. Cipinang Timur Persahabatan,-6.202447,106.89344,6.0,2023-04-05 18:37:49,0.0
EPIZ855G4T52ZX,3569565201587911,dki,dr. Paris Rahayu,M,1968,10A,Rusun Marunda - Tanjung Priok,1.0,P00248,Tanjung Priok,-6.10959,106.88214,0,2023-04-05 17:14:02,"","","","","","",0.0
UJYN507A2I75BP,4178139365296478,dki,Shania Simanjuntak,M,2003,M1H,Tanah Abang - St. Gondangdia,1.0,B01638P,Jln. Taman Jatibaru Timur,-6.182778,106.8129,2,2023-04-05 19:21:17,"","","","","","",""
GSYZ956E4I52HG,2505362184127520,dki,Puti Tantri Suartini,M,1983,JAK.06,Kampung Rambutan - Pondok Gede,1.0,B03775P,Sbr. Jln. Mandor Munding,-6.306836,106.91572,27,2023-04-05 18:00:08,B00713P,Griya Kukila Halim Perdanakusuma,-6.28456,106.90678,49.0,2023-04-05 19:29:05,0.0
CPOX192P4Y50GR,3546736957468063,dki,Gambira Handayani,F,1972,2P,Gondangdia - Senen,0.0,B05814P,Tugu Tani 1,-6.181662,106.83288,6,2023-04-05 21:48:07,B00083P,Atrium 1,-6.177759,106.8412,8.0,2023-04-05 23:43:49,3500.0
SSTK892B7U96SY,4703206760710648078,brizzi,Lanang Prastuti,M,1985,B13,Bekasi Barat - Blok M,1.0,B03156P,RS Mitra Keluarga 2,-6.24088,106.99285,8,2023-04-05 17:00:28,P00236,Summarecon Bekasi,-6.225566,107.00281,10.0,2023-04-05 18:16:38,20000.0
DBQF836O6G16CH,4708295371136584,dki,Vega Putra,F,2000,2P,Gondangdia - Senen,0.0,B00084P,Atrium 2,-6.17687,106.84042,9,2023-04-05 20:48:40,B05866P,Wahidin 1,-6.169862,106.83936,12.0,2023-04-05 21:53:46,3500.0
XTHY414R7O46LE,4873567085628236731,brizzi,R.A. Ghaliyati Susanti,M,1997,B14,Bekasi Barat - Kuningan,1.0,B00274P,Cipta Rasuna Said,-6.216146,106.83087,3,2023-04-05 18:29:38,B03156P,RS Mitra Keluarga 2,-6.24088,106.99285,17.0,2023-04-05 20:10:23,20000.0
XPIB368F2N58BC,4863916116749,online,Drs. Padma Rajasa,F,2001,12C,Rusun Waduk Pluit - Penjaringan,1.0,B03166P,RS Pluit,-6.125386,106.79987,0,2023-04-05 17:00:16,B06313P,Sbr. Gg. Marlina,-6.117521,106.80326,4.0,2023-04-05 18:38:00,0.0
QTSQ658C9L67HY,3554107048543687,dki,Mutia Halimah,M,1976,13D,Puri Beta - Ragunan,1.0,P00164,Pejaten,-6.278404,106.82972,4,2023-04-05 21:57:55,P00136,Mayestik,-6.241921,106.79077,14.0,2023-04-05 23:39:15,3500.0
OVLO741J5T26MU,3507250769984157,dki,Salimah Siregar,F,1965,JAK.37,Cililitan - Condet via Kayu Manis,1.0,B05909P,Yayasan Adi Luhur Gedong,-6.293022,106.85571,9,2023-04-05 19:40:28,B04022P,Sbr. Masjid Al Hawi Cililitan,-6.263383,106.86437,40.0,2023-04-05 21:13:14,0.0
VMLA849X8Q08MN,4511533243601477,dki,Wawan Wacana,M,2009,JAK.72,Kampung Rambutan - Pasar Rebo via Poncol,1.0,B04240P,Sbr. Premier Terrace,-6.329219,106.87629,14,2023-04-05 20:37:57,B05708P,Term. Kampung Rambutan,-6.308964,106.88165,29.0,2023-04-05 22:04:29,0.0
SVDP640H2H38LL,2720067582504076,dki,Nova Nugroho,M,1999,3F,Kalideres - Gelora Bung Karno,0.0,P00217,Senayan JCC Arah Barat,-6.213906,106.80841,1,2023-04-05 20:57:19,P00050,Dispenda Samsat Barat,-6.154634,106.7381,11.0,2023-04-05 22:33:48,3500.0
KMWG895T2W24MF,3511110900198436,dki,"Farhunnisa Prasetya, S.T.",F,1973,JAK.88,Terminal Tanjung Priok - Ancol Barat,1.0,B05991P,Pademangan 1,-6.1337,106.83177,7,2023-04-05 18:21:39,B04401P,Sbr. Sekolah Yanindo Jakarta,-6.119485,106.86672,24.0,2023-04-05 19:21:59,0.0
WRTL467I2R91UM,6011822091986589,dki,"Yosef Novitasari, M.M.",F,1984,1P,Senen - Blok M,0.0,B00221P,Bundaran Senayan 1,-6.227445,106.80187,29,2023-04-05 18:46:20,B05637P,Taman Patimura,-6.232872,106.80081,30.0,2023-04-05 20:13:10,3500.0
GNGM437R1D00IB,4387418573857438765,brizzi,"Ana Mayasari, M.Ak",M,2003,JAK.17,Senen - Pulo Gadung,1.0,B02737P,Perempatan Cempaka Putih Barat XXVI,-6.176166,106.86402,26,2023-04-05 17:43:17,B02671P,Ps. Pulo Gadung 2,-6.18751,106.90589,50.0,2023-04-05 18:35:23,0.0
AFZG211S3H05EB,503873796075,flazz,Ade Astuti,F,2004,JAK.20,Cawang UKI - Lubang Buaya,1.0,B05153P,Simpang Squadron,-6.267009,106.87725,18,2023-04-05 20:40:56,B04630P,Sekolah Fatimiyah Perdana Kusuma,-6.249936,106.88003,35.0,2023-04-05 22:04:33,0.0
WEKH432I2G23CV,6534999720888762,dki,"Wage Winarno, S.Kom",M,2007,4C,TU Gas - Bundaran Senayan,1.0,P00026,Bundaran Senayan,-6.227869,106.80094,0,2023-04-05 17:10:15,P00266,Utan Kayu,-6.192728,106.86457,17.0,2023-04-05 19:09:17,3500.0
SRAU432D4Y53GT,4412277273662567,dki,Ajiono Natsir,M,1993,"","",1.0,B00106P,Balaikota Depok 2,-6.394973,106.82277,11,2023-04-05 17:53:35,B05703P,Term. Depok Baru,-6.391068,106.82251,12.0,2023-04-05 18:55:48,3500.0
LKVU487K8F72ZK,36191244854712,bni,dr. Hasim Prasasta,M,1992,2P,Gondangdia - Senen,1.0,B01945P,Kel. Senen,-6.172453,106.84292,1,2023-04-05 18:51:13,B04647P,Sekolah Penabur Gunung Sahari,-6.170053,106.84024,4.0,2023-04-05 20:11:03,3500.0
XJVA364F4P95SP,180008292897068,emoney,Garan Pertiwi,F,1986,M13,Puri Beta 2 - Tendean,0.0,P00198,Puri Beta 2,-6.230532,106.72371,0,2023-04-05 19:54:06,P00200,Rawa Barat,-6.238947,106.81624,11.0,2023-04-05 21:00:47,3500.0
XRWD317Z9A72IJ,585314901299,flazz,Prasetyo Nashiruddin,F,1984,JAK.48B,Stasiun Tebet - Kampung Melayu,1.0,B01994P,Klinik Otista,-6.227394,106.86709,4,2023-04-05 18:23:41,B05512P,St. Tebet 3,-6.225604,106.85923,7.0,2023-04-05 19:31:07,""
NMYD423H4M26II,6509916602424061,dki,Purwadi Anggraini,M,1992,JAK.02,Kampung Melayu - Duren Sawit,1.0,B05825P,Univ. Borobudur 2,-6.241463,106.89608,11,2023-04-05 17:16:21,B05008P,Simpang Merak Cipinang Indah,-6.234815,106.894,14.0,2023-04-05 19:14:36,0.0
ZYTM145T3V94RK,4366771817472539,dki,Sadina Kurniawan,F,1991,13B,Puri Beta - Pancoran Barat,1.0,P00254,Tendean,-6.240213,106.83102,2,2023-04-05 20:34:35,P00136,Mayestik,-6.241921,106.79077,6.0,2023-04-05 22:25:19,3500.0
XLSD129M7P37OV,569536767183,flazz,Jamalia Zulaika,F,1985,JAK.51,Taman Kota - Budi Luhur,1.0,B05067P,Simpang Permata Meruya 2,-6.195059,106.73972,26,2023-04-05 18:41:55,B01378P,Jln. Mawar Kav DKI,-6.208619,106.73068,32.0,2023-04-05 20:20:27,0.0
KMDS221R5S44AC,3531742475032842,dki,Capa Wijaya,M,1984,6D,Stasiun Tebet - Karet via Underpass,0.0,B02155P,Satrio 6,-6.222992,106.82306,15,2023-04-05 20:36:35,B00115P,UPT. LLHD 2,-6.225501,106.83489,18.0,2023-04-05 22:10:01,3500.0
HRGN314Z2J46KW,3514160059639984,dki,Laila Melani,F,2003,JAK.06,Kampung Rambutan - Pondok Gede,0.0,B02775P,Pertigaan H. Sadjim 3,-6.305788,106.91087,35,2023-04-05 20:56:05,B03119P,RS Adhiyaksa,-6.307077,106.8932,46.0,2023-04-05 21:53:32,0.0
TGBW811A6N35KV,213174928876354,emoney,Rini Hutasoit,M,1987,12,Tanjung Priok - Pluit,1.0,P00123,Landmark Pluit Auto Plaza,-6.125258,106.79971,1,2023-04-05 19:27:23,P00240,Sunter Karya,-6.137625,106.87081,13.0,2023-04-05 20:28:58,3500.0
UWOI017G0Y01RP,6011275975124621,dki,Drs. Puspa Nashiruddin,F,1982,M7B,BKN - Blok M,1.0,B03319P,SD 01 Taman Mpu Sendok,-6.231785,106.81025,4,2023-04-05 21:00:09,B05437P,St. Duren Kalibata 1,-6.255579,106.85422,28.0,2023-04-05 22:20:38,""
QRPX515X6O61NL,5348700024599545,dki,Nilam Purnawati,F,1982,BW9,Monas - Pantai Indah Kapuk,1.0,B02477P,Monas 3,-6.178787,106.82304,8,2023-04-05 20:32:46,B00806P,IRTI,-6.1803,106.82618,9.0,2023-04-05 21:27:45,0.0
RNON604G9K15UX,343007419401295,emoney,Digdaya Tarihoran,M,1978,13,Ciledug - Tendean,0.0,P00242,Swadarma,-6.23755,106.76065,4,2023-04-05 20:09:28,P00221,Seskoal,-6.238064,106.77121,6.0,2023-04-05 21:14:45,3500.0
LKON903P8J72RK,2276099634138221,dki,Ir. Farhunnisa Aryani,F,1994,T11,Poris Plawad - Bundaran Senayan,0.0,"",Slipi Petamburan Arah Utara,-6.20203,106.79989,21,2023-04-05 21:30:23,P00218,Senayan JCC Arah Timur,-6.214145,106.809,22.0,2023-04-05 23:09:47,3500.0
UGRK488H2N88QZ,4729781006341363,dki,Kamila Ramadan,F,1983,JAK.31,Blok M - Andara,1.0,B03585P,Sbr. Gereja HKBP Cipete,-6.272336,106.80074,33,2023-04-05 18:09:32,B00778P,Hotel Melawai,-6.245857,106.79979,53.0,2023-04-05 20:03:31,0.0
YGBV177T0G62IG,343240320417734,emoney,Sutan Gambira Maulana,F,2011,13B,Puri Beta - Pancoran Barat,1.0,P00096,JORR,-6.236104,106.75488,12,2023-04-05 20:55:30,P00198,Puri Beta 2,-6.230532,106.72371,14.0,2023-04-05 22:21:23,3500.0
GWBW109C3I62NQ,2268827633129357,dki,"Ir. Harjo Anggraini, S.Pt",F,1984,2E,Rusun Rawa Bebek - Kodamar,1.0,"",Pool Taksi,-6.188631,106.93426,10,2023-04-05 19:37:12,B03091P,Raya Pulo Gebang Akses St. Cakung,-6.216671,106.95301,25.0,2023-04-05 21:20:28,0.0
HMXP667E4H33UE,586670325479,flazz,"Viktor Uyainah, M.TI.",F,1984,JAK.118,Taman Waduk Papanggo - Kota Tua,0.0,B04950P,Simpang Kopi Kali Besar Barat,-6.134507,106.81106,38,2023-04-05 20:57:51,B05712P,Term. Kota Intan,-6.132323,106.81115,39.0,2023-04-05 22:47:16,0.0
WMUC743B4O13JH,4851113638274418,dki,Dono Situmorang,F,2012,JAK.74,Terminal Rawamangun - Cipinang Muara,1.0,B03710P,Sbr. Jln. H. Hanafi Cipinang,-6.22869,106.8933,19,2023-04-05 19:49:45,B05929P,Yayasan Perguruan Rakyat 2,-6.228468,106.89862,21.0,2023-04-05 20:48:35,0.0
ZGTG215P6N81VV,3528575651750075,dki,Najwa Situmorang,M,1996,JAK.43C,Sarana Jaya - Tebet Eco Park (TEP) - Stasiun Cawang,0.0,B06674P,Tebet Eco Park Selatan 4,-6.239215,106.8519,4,2023-04-05 20:23:46,"","","","","","",0.0
OPAM882F6R72XK,6011030576594056,dki,Jamalia Permadi,F,1981,6C,Stasiun Tebet - Karet via Patra Kuningan,1.0,B02183P,Ambassador,-6.224125,106.82663,3,2023-04-05 20:47:31,B03396P,Kota Kasablanka,-6.224688,106.84246,7.0,2023-04-05 22:44:41,3500.0
NOKS521J7C27TK,3556195772842969,dki,Adhiarja Wahyudin,F,1975,13,Ciledug - Tendean,0.0,P00221,Seskoal,-6.238064,106.77121,6,2023-04-05 21:21:45,P00200,Rawa Barat,-6.238947,106.81624,12.0,2023-04-05 22:36:54,3500.0
SVRC462S3J35TO,371134962154892,emoney,Rahmi Nurdiyanti,F,2001,5C,PGC - Juanda,1.0,P00142,Pal Putih,-6.184631,106.84402,2,2023-04-05 21:38:51,P00016,BKN,-6.257751,106.87,18.0,2023-04-05 23:22:30,3500.0
USPR294B7Z16DX,3515529130973407,dki,Harimurti Pangestu,F,1998,4F,Pinang Ranti - Pulo Gadung,1.0,B02566P,Pangkalan Jati,-6.24762,106.90755,25,2023-04-05 21:01:45,B02667P,Ps. Pondok Gede,-6.285665,106.91158,38.0,2023-04-05 22:42:15,3500.0
VJWW373Q8U42RF,3504648028041755,dki,Balidin Ardianto,M,1981,JAK.45,Lebak Bulus - Ragunan,0.0,B00522P,Gg. Musholla Ragunan,-6.308196,106.81588,40,2023-04-05 19:53:33,B03072P,Ragunan 2,-6.305283,106.81855,43.0,2023-04-05 20:54:13,0.0
LBLE500B7X47UW,6529240909455553,dki,Genta Natsir,F,1982,JAK.75,Cililitan - Kp. Pulo,1.0,B03886P,Sbr. Jl H Emuntipala I,-6.277035,106.87761,5,2023-04-05 17:40:56,B00632P,Gereja Oikumene,-6.262445,106.88707,27.0,2023-04-05 18:32:20,0.0
HQNO534N8Q94AJ,4181171597083749657,brizzi,"R. Puspa Rahimah, S.Sos",F,1995,D31,Cinere - Kuningan,1.0,B00389P,Gama Tower,-6.22414,106.83303,8,2023-04-05 19:03:00,B06644P,Gerbang Tol Brigif,-6.343523,106.79725,12.0,2023-04-05 20:32:20,20000.0
MYFF366A5A53PJ,503867890736,flazz,H. Anggabaya Fujiati,F,1992,8M,S. Parman - Tanah Abang,0.0,B01280P,Jln. Kesehatan IV Cideng Timur,-6.172622,106.81142,9,2023-04-05 20:57:59,B01639P,Jln. Taman Kb. Sirih,-6.182295,106.81661,13.0,2023-04-05 22:10:43,3500.0
QZMC049J9O42ZR,375103944933430,emoney,Panji Marbun,F,1986,JAK.30,Grogol - Meruya via Roxy,0.0,B03247P,Ruko Meruya Ilir,-6.197437,106.75067,44,2023-04-05 20:46:02,B02455P,Minagapura,-6.214979,106.7345,60.0,2023-04-05 22:35:31,0.0
JFVB333K4G14MO,372182164168912,emoney,Kezia Mansur,F,1992,JAK.56,Grogol - Srengseng,1.0,B00588P,GBI Sungai Yordan,-6.166828,106.7698,43,2023-04-05 17:24:44,B01646P,Jln. Taman Surya I,-6.164861,106.77935,54.0,2023-04-05 18:39:06,0.0
LTUU350W5Y33PK,3592243227579699,dki,Ir. Murti Dabukke,F,2007,M9,Pinang Ranti - Pluit,1.0,P00227,Slipi Petamburan Arah Utara,-6.20203,106.79989,10,2023-04-05 21:58:53,P00144,Pancoran Barat Arah Timur,-6.241571,106.83808,15.0,2023-04-05 23:10:01,3500.0
TUOG119N5J58DA,4866640196160616,dki,Puji Padmasari,F,1965,JAK.07,Tanah Abang - Grogol via Tawakal,0.0,P00056,Explorer Tanah Abang,-6.184305,106.81158,5,2023-04-05 19:06:29,B01294P,Jln. Kota Bambu Selatan IV,-6.189285,106.80164,22.0,2023-04-05 20:22:40,0.0
RPQL730V4C56YL,213114667856993,emoney,Kariman Farida,F,2011,JAK.39,Kalimalang - Duren Sawit,0.0,B02534P,Nurul Fikri Buaran,-6.220706,106.91798,5,2023-04-05 21:22:05,B03203P,RSU Dr Euis,-6.245428,106.94255,31.0,2023-04-05 23:05:07,0.0
PRTK360P6W12TQ,30458243667825,bni,Ajiono Lazuardi,F,1990,L13E,"",1.0,P00160,Patra Kuningan,-6.232677,106.832087,6,2023-04-05 19:55:33,P00254,Tendean,-6.240213,106.83102,7.0,2023-04-05 21:44:18,3500.0
EXVQ049W9Q54JW,4992399872617,online,Cengkal Lestari,M,1970,JAK.25,Kp. Rambutan - Kalisari,1.0,B03683P,Sbr. Jln. Damai Kalisari,-6.338486,106.85983,9,2023-04-05 20:56:18,"",Term. Kampung Rambutan,-6.308964,106.88165,47.0,2023-04-05 21:55:15,0.0
DIVH538L2S54UJ,587942434511,flazz,"R.A. Elvina Andriani, S.Pt",M,1995,9N,Pinang Ranti - Pramuka,1.0,P00016,BKN,-6.257751,106.87,0,2023-04-05 18:19:31,P00179,Pinang Ranti,-6.291075,106.88634,2.0,2023-04-05 19:33:10,3500.0
BDIN829L9V36GA,6011317469180253,dki,Ulya Suartini,F,1981,1T,Cibubur - Balai Kota,1.0,B00112P,Bank Indonesia 1,-6.181904,106.823097,1,2023-04-05 19:05:21,B05892P,Wisma Nusantara,-6.193425,106.82319,5.0,2023-04-05 20:35:41,20000.0
ZNCJ932F5J97JA,2225908618079114,dki,"Paris Maryati, S.Kom",M,1993,JAK.27,Pulo Gebang - Rorotan,0.0,B00366P,Flyover Pulo Gebang 1,-6.210497,106.95047,2,2023-04-05 18:39:32,B02794P,Perum Rorotan Mas,-6.157328,106.95909,39.0,2023-04-05 20:25:55,0.0
IGBC185M8X42FD,213142527848165,emoney,"Dr. Mulya Pangestu, S.Farm",F,1987,11M,Rusun Rawa Bebek - Bukit Duri,1.0,P00102,Kampung Sumur,-6.214412,106.91189,8,2023-04-05 21:06:16,P00020,Buaran,-6.215132,106.91768,9.0,2023-04-05 22:45:18,0.0
STLH428R3Y49TK,180050809468835,emoney,Latika Maheswara,M,1996,B21,Bekasi Timur - Cawang,0.0,B00883P,Jln. Bakti,-6.249166,107.01577,1,2023-04-05 21:19:03,P00019,BTC,-6.258292,107.02069,8.0,2023-04-05 22:31:51,3500.0
OVMR071D4Y37EZ,4164398783623350,dki,"R.A. Salwa Yuliarti, M.TI.",F,1969,1B,Stasiun Palmerah - Tosari,0.0,P00051,Dukuh Atas,-6.205702,106.82223,8,2023-04-05 17:56:58,P00261,Tosari,-6.196892,106.82309,9.0,2023-04-05 18:48:30,3500.0
MAMM837H9H98OZ,38414806494844,bni,Pranata Hakim,F,1989,2P,Gondangdia - Senen,0.0,B03199P,RSPAD 1,-6.176162,106.83987,10,2023-04-05 21:15:22,B05866P,Wahidin 1,-6.169862,106.83936,12.0,2023-04-05 22:23:31,3500.0
SPCY552T4Q03CI,4683751365132966547,brizzi,Patricia Hidayat,F,2009,8K,Batusari - Grogol,1.0,B05276P,SMAN 65,-6.200842,106.76904,25,2023-04-05 17:27:10,B05914P,Yayasan Alkahfi Jakbar,-6.198896,106.76889,26.0,2023-04-05 19:02:23,3500.0
PRAY040N9R31EK,213109818183511,emoney,Adinata Damanik,M,1970,JAK.72,Kampung Rambutan - Pasar Rebo via Poncol,1.0,B04108P,Sbr. MTsN 7 Model Jakarta,-6.321445,106.88334,21,2023-04-05 19:40:57,B00961P,Jln. Bungur Akses Term. 2,-6.311895,106.8849,28.0,2023-04-05 21:00:10,0.0
KCHM510L9X18OF,639083950241,flazz,H. Hadi Susanti,F,1992,10B,Rusun Cipinang Besar Selatan - Penas Kalimalang,1.0,B02723P,Penas Kalimalang 2,-6.239095,106.87826,0,2023-04-05 18:22:56,"",STMT Trisakti 1,-6.231933,106.87782,4.0,2023-04-05 20:01:54,0.0
IIYG557N8N17EM,180006537547852,emoney,"Lanang Pertiwi, M.M.",F,1983,JAK.39,Kalimalang - Duren Sawit,1.0,B00227P,Carrefour Buaran,-6.218653,106.9237,17,2023-04-05 19:20:13,B01578P,Jln. Serdang,-6.228906,106.91459,26.0,2023-04-05 20:45:38,0.0
XEEN184U7V68UA,4398802942684,online,Wisnu Mardhiyah,F,1983,12H,Rusun Penjaringan - Penjaringan,0.0,B03285P,Rusun Penjaringan,-6.130702,106.79487,0,2023-04-05 17:06:55,P00170,Penjaringan,-6.126306,106.79203,1.0,2023-04-05 18:44:45,3500.0
QPJN762F4B90HB,6011818608233762,dki,Johan Palastri,F,2004,4,Pulo Gadung 2 - Tosari,1.0,P00188,Pramuka BPKP,-6.192192,106.87401,7,2023-04-05 20:53:19,P00263,TU Gas,-6.19241,106.90489,13.0,2023-04-05 22:23:20,3500.0
HGWN441Y5Q36SX,4060341720248400161,brizzi,"Winda Winarno, S.Pd",M,1946,10K,Tanjung Priok - Senen via Taman BMW,1.0,B00962P,Jln. Bungur Besar VI,-6.171611,106.84386,5,2023-04-05 20:51:31,B02306P,Masjid Jami Al Badariah Kemayoran,-6.153055,106.85922,23.0,2023-04-05 22:12:51,3500.0
RXLS223W4O23RA,373286421882964,emoney,Heru Astuti,M,2011,7F,Kampung Rambutan - Juanda via Pasar Baru,0.0,P00207,RS Islam,-6.168676,106.87027,11,2023-04-05 19:42:33,P00219,Senen,-6.178211,106.84251,16.0,2023-04-05 20:58:35,3500.0
AQWE490P3M02ME,3583284755921516,dki,"Tgk. Rika Riyanti, S.Sos",F,1993,JAK.77,Tanjung Priok - Jembatan Item,1.0,B06872P,Sbr. Jln. Ancol Selatan,-6.134139,106.855696,38,2023-04-05 21:54:59,B01745P,Jembatan Item,-6.130078,106.85492,41.0,2023-04-05 22:53:16,0.0
UVGS750A8P12KU,4726554349155,online,R.A. Betania Maulana,F,1975,JAK.27,Pulo Gebang - Rorotan,1.0,B04044P,Sbr. Masjid At Taqwa Karang Tengah,-6.151164,106.97219,3,2023-04-05 19:56:44,"","","","","","",0.0
APMB862O6J51SJ,3593536489487546,dki,"Puti Mila Salahudin, M.Pd",M,1975,B13,"",1.0,B00108P,Bandar Djakarta Bekasi,-6.227085,106.99683,9,2023-04-05 17:21:08,P00236,Summarecon Bekasi,-6.225566,107.00281,10.0,2023-04-05 18:27:13,20000.0
CQVA472K4V39NN,4916430456848946627,brizzi,"Ir. Chelsea Usada, M.M.",M,1981,JAK.29,Tanjung Priok - Sukapura,0.0,B06803P,Jln. Kramat Jaya Raya,-6.126441,106.916947,22,2023-04-05 20:45:48,B05728P,Term. Tj. Priok 1,-6.1098,106.88118,50.0,2023-04-05 22:21:13,0.0
CJZH058U2G92XA,676145146616,flazz,Drs. Julia Ramadan,M,1989,JAK.58,Cilincing - Rorotan,0.0,B02518P,Musholla Al Mukhlisin 1,-6.127835,106.9179,5,2023-04-05 21:25:28,B04454P,Sbr. SMKN 49,-6.129632,106.95568,44.0,2023-04-05 22:18:29,0.0
NXPP596J6D11KI,2299346377262087,dki,Karma Laksmiwati,M,1969,12,Tanjung Priok - Pluit,1.0,P00138,Museum Fatahillah,-6.13393,106.81209,4,2023-04-05 20:25:14,P00076,Gunung Sahari Mangga Dua,-6.136817,106.83237,8.0,2023-04-05 22:20:59,3500.0
