transID,payCardID,halteID_tapIn,halteID_tapOut,corridorID,transaction_created_at,tapInTime,tapOutTime,duration,stopStartSeq,stopEndSeq,seqAmount,payAmount
DVIH455S9L44HD,3542062438073909,B06724P,B00788P,JAK.99,2023-04-19,2023-04-19T06:31:30.000Z,2023-04-19T07:21:32.000Z,50,25,27.0,2.0,0.0
AGVD407R4D75YC,6505428590869475,B02943P,B02946P,4E,2023-04-19,2023-04-19T12:18:42.000Z,2023-04-19T13:02:56.000Z,44,8,9.0,1.0,0.0
ZPHA051N2T97EC,6509546148313351,B05397P,P00121,6C,2023-04-19,2023-04-19T06:33:33.000Z,2023-04-19T08:26:59.000Z,53,5,10.0,5.0,3500.0
IWIF791I5D82DE,371171976930370,B00713P,B02929P,JAK.06,2023-04-19,2023-04-19T05:56:29.000Z,2023-04-19T06:29:44.000Z,33,49,50.0,1.0,0.0
EYLB631Y1F95RJ,4980564692107508708,B04728P,B00158P,1H,2023-04-19,2023-04-19T10:09:08.000Z,2023-04-19T10:53:03.000Z,43,9,11.0,2.0,3500.0
ZPBM944C5A02XD,4844470388320,B03318P,B05511P,JAK.48A,2023-04-19,2023-04-19T12:00:38.000Z,2023-04-19T13:31:49.000Z,31,22,24.0,2.0,""
VJED652A6Z28OF,6544577386584806,B05399P,B06643P,D32,2023-04-19,2023-04-19T13:29:22.000Z,2023-04-19T15:26:14.000Z,56,0,5.0,5.0,20000.0
YSXQ926Z1V33FF,2294272245944067,P00170,B03285P,12H,2023-04-19,2023-04-19T12:01:45.000Z,2023-04-19T12:30:08.000Z,28,0,1.0,1.0,3500.0
NFGK107P2L40HQ,6011512141688729,B04330P,B05654P,JAK.46,2023-04-19,2023-04-19T11:07:54.000Z,2023-04-19T12:19:46.000Z,11,3,13.0,10.0,0.0
EVQB868Q7X46BW,4721742558058605,P00273,P00228,6V,2023-04-19,2023-04-19T10:41:17.000Z,2023-04-19T11:57:25.000Z,16,10,14.0,4.0,3500.0
YOAF129K9V58MM,3567474399039094,B02104P,P00236,B14,2023-04-19,2023-04-19T12:39:08.000Z,2023-04-19T13:18:41.000Z,39,0,19.0,19.0,20000.0
UOHF110R2C90UM,3530393834004501,P00106,P00043,13C,2023-04-19,2023-04-19T10:13:30.000Z,2023-04-19T11:49:10.000Z,35,11,13.0,2.0,3500.0
XVPR301T8K90MR,180052842269402,unknown,P00083,8C,2023-04-19,2023-04-19T08:21:08.000Z,2023-04-19T08:41:17.000Z,20,27,29.0,2.0,3500.0
IFZM879M3O68AU,630487347266,B00898P,B05398P,JAK.18,2023-04-19,2023-04-19T09:52:02.000Z,2023-04-19T11:04:05.000Z,12,37,43.0,6.0,0.0
MRCG480T7H81JY,3556146215285027,B00083P,B05725P,14,2023-04-19,2023-04-19T09:40:02.000Z,2023-04-19T11:15:15.000Z,35,17,21.0,4.0,3500.0
NPOW412E9H20RU,379208329550349,B04878P,B04804P,JAK.112,2023-04-19,2023-04-19T12:39:19.000Z,2023-04-19T13:40:53.000Z,1,14,18.0,4.0,0.0
BRGF981H5V38UE,6011656090843460,B03974P,B05914P,8K,2023-04-19,2023-04-19T13:18:10.000Z,2023-04-19T15:07:30.000Z,49,21,26.0,5.0,3500.0
NHGW622M6G03QQ,6507638073318307,B04145P,B01798P,JAK.50,2023-04-19,2023-04-19T09:10:32.000Z,2023-04-19T11:00:47.000Z,50,47,49.0,2.0,0.0
PKBE906V6E54UC,567048101008,B00378P,B00589P,T21,2023-04-19,2023-04-19T11:47:01.000Z,2023-04-19T12:14:26.000Z,27,1,3.0,2.0,20000.0
UCHA614K4S41UK,2606548319852663,P00033,P00064,9C,2023-04-19,2023-04-19T06:29:17.000Z,2023-04-19T08:02:11.000Z,32,13,14.0,1.0,3500.0
GRIC258S2S35DX,4484557309610616405,B03023P,B05227P,JAK.60,2023-04-19,2023-04-19T10:08:21.000Z,2023-04-19T11:04:42.000Z,56,37,38.0,1.0,0.0
USRO079M3P65FJ,4581300237839678,B00538P,unknown,11N,2023-04-19,2023-04-19T12:49:56.000Z,"","",1,"","",0.0
SSLO367D6F48IT,4993628236551825,B04170P,B01168P,JAK.106,2023-04-19,2023-04-19T11:59:42.000Z,2023-04-19T12:45:48.000Z,46,28,30.0,2.0,0.0
OESV895F6I65FJ,4991481114103745,B00154P,B05750P,JAK.75,2023-04-19,2023-04-19T09:56:50.000Z,2023-04-19T11:08:37.000Z,11,22,28.0,6.0,0.0
PUIK187H4B30UK,676318264501,B00126P,B00127P,1B,2023-04-19,2023-04-19T08:18:29.000Z,2023-04-19T09:27:25.000Z,8,5,6.0,1.0,3500.0
TNCW911G5F92PL,4234007630783462979,B01781P,B01315P,8D,2023-04-19,2023-04-19T06:50:27.000Z,2023-04-19T07:34:41.000Z,44,0,5.0,5.0,3500.0
BVMZ084V4D69KD,2614059373381201,P00254,B05920P,M7B,2023-04-19,2023-04-19T09:32:10.000Z,2023-04-19T10:04:26.000Z,32,12,31.0,19.0,""
JYEF003X7U71KB,4019905363673105,B02457P,B04178P,JAK.80,2023-04-19,2023-04-19T12:38:59.000Z,2023-04-19T13:10:08.000Z,31,31,43.0,12.0,0.0
QSLY878A0O39DB,3504089754852802,B03291P,B06655P,11B,2023-04-19,2023-04-19T06:16:33.000Z,2023-04-19T08:16:18.000Z,59,0,1.0,1.0,0.0
RMYJ300P7L06IM,6510380828231726,B00494P,B00495P,JAK.48B,2023-04-19,2023-04-19T05:46:38.000Z,2023-04-19T07:42:39.000Z,56,5,8.0,3.0,""
JSCR771R0P94WY,180029435580718,B03381P,B00588P,JAK.56,2023-04-19,2023-04-19T08:37:14.000Z,2023-04-19T09:17:32.000Z,40,2,43.0,41.0,0.0
AXYH491R5R08ML,349683800593553,B00264P,B03270P,10B,2023-04-19,2023-04-19T13:24:21.000Z,2023-04-19T14:49:25.000Z,25,2,6.0,4.0,0.0
NLKS705C8G05DP,3546745892021028,B02514P,B02828P,JAK.37,2023-04-19,2023-04-19T12:35:33.000Z,2023-04-19T13:33:03.000Z,57,35,41.0,6.0,0.0
XKNO135S9P40XB,349577577192740,B05530P,unknown,10A,2023-04-19,2023-04-19T09:34:39.000Z,"","",4,"","",0.0
UTKG271E8K60AC,5284657247304556,B01166P,B00168P,JAK.60,2023-04-19,2023-04-19T08:57:15.000Z,2023-04-19T09:35:31.000Z,38,6,32.0,26.0,0.0
VLVH218U0Z39KZ,30213702385918,P00169,B03281P,11K,2023-04-19,2023-04-19T10:23:14.000Z,2023-04-19T11:32:52.000Z,9,0,1.0,1.0,0.0
ZDBW857C8L20RQ,30118628845442,B05316P,B01544P,JAK.110A,2023-04-19,2023-04-19T06:05:33.000Z,2023-04-19T07:11:48.000Z,6,42,48.0,6.0,0.0
UZDJ087C9F73JL,30568786410068,B00400P,unknown,JAK.19,2023-04-19,2023-04-19T10:36:55.000Z,2023-04-19T12:36:42.000Z,59,2,47.0,45.0,0.0
USZX639D1G64MM,6011024970416149,unknown,B05889P,JAK.18,2023-04-19,2023-04-19T12:30:16.000Z,2023-04-19T12:50:31.000Z,20,3,28.0,25.0,0.0
YHFY095I5F75ON,4188469163215,P00109,P00070,5D,2023-04-19,2023-04-19T11:37:57.000Z,2023-04-19T12:18:35.000Z,40,13,17.0,4.0,3500.0
PZHV857M4V55WT,344784326221920,B03199P,B05725P,2P,2023-04-19,2023-04-19T10:40:50.000Z,2023-04-19T11:57:45.000Z,16,10,14.0,4.0,3500.0
PIIP006B8W01ZS,3597961910262449,B05693P,B05775P,1P,2023-04-19,2023-04-19T10:18:23.000Z,2023-04-19T10:52:01.000Z,33,11,20.0,9.0,3500.0
IBZB970Q5S12ZA,30233090748972,P00161,P00097,8A,2023-04-19,2023-04-19T09:26:23.000Z,2023-04-19T10:26:39.000Z,0,6,7.0,1.0,3500.0
RJNQ120L5S56CG,213135078300214,B05129P,B00616P,JAK.19,2023-04-19,2023-04-19T12:16:22.000Z,2023-04-19T13:33:42.000Z,17,39,47.0,8.0,0.0
TSDQ164E7Q85EB,4760137225202,B03512P,B04713P,JAK.45,2023-04-19,2023-04-19T12:51:26.000Z,2023-04-19T14:13:52.000Z,22,8,26.0,18.0,0.0
QWRW586P2Q24EQ,3521643682976940,P00170,P00181,M9,2023-04-19,2023-04-19T09:27:18.000Z,2023-04-19T10:11:14.000Z,43,23,24.0,1.0,3500.0
XPXN233G8B81EZ,4407982607791,B06053P,B00158P,1H,2023-04-19,2023-04-19T12:13:13.000Z,2023-04-19T12:43:37.000Z,30,1,11.0,10.0,3500.0
KAYG518J1J85RX,344919939144164,B06732P,B06736P,6T,2023-04-19,2023-04-19T10:48:46.000Z,2023-04-19T11:53:11.000Z,4,28,41.0,13.0,3500.0
NILM906F5S72VA,4140911047830363924,B01208P,B03396P,JAK.48A,2023-04-19,2023-04-19T11:53:07.000Z,2023-04-19T13:19:53.000Z,26,7,19.0,12.0,""
HABI613A6Q66IM,5114535082212157,B00066P,B04924P,6N,2023-04-19,2023-04-19T12:34:16.000Z,2023-04-19T14:21:01.000Z,46,10,12.0,2.0,3500.0
FQHV061V5A25AJ,374826778607941,B02182P,B02642P,JAK.110A,2023-04-19,2023-04-19T10:56:15.000Z,2023-04-19T11:22:44.000Z,26,38,43.0,5.0,0.0
ZHYE227L4X84UB,3577254949793269,B02485P,B04041P,JAK.80,2023-04-19,2023-04-19T06:26:36.000Z,2023-04-19T07:19:47.000Z,53,39,44.0,5.0,0.0
UVWY876T6T91WP,3541980313378864,unknown,B03977P,11N,2023-04-19,2023-04-19T11:53:03.000Z,2023-04-19T12:48:46.000Z,55,7,11.0,4.0,0.0
SFAP210F4B03YQ,503859106877,B06053P,B05693P,2Q,2023-04-19,2023-04-19T12:50:29.000Z,2023-04-19T13:57:18.000Z,6,0,4.0,4.0,3500.0
AFTR967P5Y48WF,4569004720406572858,B05798P,B04005P,JAK.35,2023-04-19,2023-04-19T08:19:44.000Z,2023-04-19T09:53:33.000Z,33,26,28.0,2.0,0.0
GXHM211P5G49NI,2221445182130548,B00226P,B00248P,unknown,2023-04-19,2023-04-19T11:06:35.000Z,2023-04-19T12:47:51.000Z,41,1,2.0,1.0,3500.0
XMIP695N5I72MR,2556356195137492,B05029P,B03972P,JAK.12,2023-04-19,2023-04-19T08:25:13.000Z,2023-04-19T09:47:44.000Z,22,28,54.0,26.0,0.0
AUSG083L0N10FB,3594955647820605,B06544P,B06551P,JAK.86,2023-04-19,2023-04-19T12:00:58.000Z,2023-04-19T12:22:51.000Z,21,1,9.0,8.0,0.0
NTSY751L1W76MY,5578930710752840,B00792P,B02077P,11N,2023-04-19,2023-04-19T12:56:45.000Z,2023-04-19T13:48:36.000Z,51,3,12.0,9.0,0.0
ZTKX608R6V96FY,4824850146050,B06777P,B02143P,2B,2023-04-19,2023-04-19T08:08:15.000Z,2023-04-19T09:50:54.000Z,42,9,17.0,8.0,3500.0
KBJV353M5P62XG,4676547013558532566,P00256,P00222,6A,2023-04-19,2023-04-19T06:18:22.000Z,2023-04-19T07:51:59.000Z,33,0,2.0,2.0,3500.0
TCJW164W7O23IB,3521870832057616,B02472P,B04201P,D11,2023-04-19,2023-04-19T12:07:05.000Z,2023-04-19T13:52:24.000Z,45,5,6.0,1.0,3500.0
CLMO838C7B61EP,4883884234588862,B05012P,B03247P,JAK.14,2023-04-19,2023-04-19T07:28:19.000Z,2023-04-19T08:26:54.000Z,58,53,57.0,4.0,0.0
FVPU207G1U67WU,345385804376449,B04650P,B03389P,JAK.03,2023-04-19,2023-04-19T12:16:46.000Z,2023-04-19T12:49:35.000Z,32,11,17.0,6.0,0.0
CPWX233L6O38ZP,4874773937841002647,B00064P,B04505P,6C,2023-04-19,2023-04-19T13:53:34.000Z,2023-04-19T15:38:39.000Z,45,7,22.0,15.0,3500.0
PCJU930U4Z71OF,4827442129358526,P00135,P00238,4D,2023-04-19,2023-04-19T12:55:40.000Z,2023-04-19T14:01:46.000Z,6,9,15.0,6.0,3500.0
CKMA757L7E65IT,6547155617203954,B03214P,B05841P,5N,2023-04-19,2023-04-19T09:32:21.000Z,2023-04-19T10:12:55.000Z,40,39,40.0,1.0,3500.0
TKPA114U4H46FJ,4993710478837,B02801P,B03291P,2E,2023-04-19,2023-04-19T08:51:47.000Z,2023-04-19T09:13:54.000Z,22,15,26.0,11.0,0.0
NVEW384Y8W67KG,346835441559343,B05725P,B02830P,1R,2023-04-19,2023-04-19T08:19:53.000Z,2023-04-19T08:46:58.000Z,27,0,7.0,7.0,3500.0
FAQJ574Q6G97CX,4016568396545,B04795P,B01549P,JAK.32,2023-04-19,2023-04-19T07:43:37.000Z,2023-04-19T08:12:10.000Z,28,10,43.0,33.0,0.0
SGVT971H0C25RB,5321470256126935,P00044,P00144,13B,2023-04-19,2023-04-19T12:40:14.000Z,2023-04-19T13:53:33.000Z,13,10,13.0,3.0,3500.0
QLHX576I4D78PW,2716817624410658,P00150,P00038,2A,2023-04-19,2023-04-19T11:24:10.000Z,2023-04-19T12:51:08.000Z,26,16,19.0,3.0,3500.0
ABOC313C2X52OJ,3502967899324468,B00340P,unknown,6Q,2023-04-19,2023-04-19T11:43:26.000Z,2023-04-19T12:33:55.000Z,50,10,30.0,20.0,3500.0
ANDO088S3M88CX,30566784196002,B03344P,B02188P,JAK.28,2023-04-19,2023-04-19T10:56:00.000Z,2023-04-19T11:17:53.000Z,21,5,28.0,23.0,0.0
CHKL761X9E68OB,4613911137735824,P00273,P00164,M6,2023-04-19,2023-04-19T10:11:10.000Z,2023-04-19T10:34:19.000Z,23,14,16.0,2.0,3500.0
GUNG919R7I64JE,3581752444414350,B06770P,B04975P,JAK.106,2023-04-19,2023-04-19T06:07:41.000Z,2023-04-19T07:44:44.000Z,37,15,21.0,6.0,0.0
JKFO088W1T04HB,4699023220672919,B05908P,B04061P,JAK.47,2023-04-19,2023-04-19T11:34:57.000Z,2023-04-19T12:12:09.000Z,37,41,43.0,2.0,0.0
ULAC145I9M75PX,30411542225886,P00179,P00126,M9,2023-04-19,2023-04-19T13:51:16.000Z,2023-04-19T15:26:10.000Z,34,0,19.0,19.0,3500.0
MWMD197J4R07SV,213121182081593,B05544P,B06579P,1K,2023-04-19,2023-04-19T08:52:30.000Z,2023-04-19T10:46:08.000Z,53,6,9.0,3.0,20000.0
QPTQ734H5C49EF,4804574576642,B00516P,B06854P,JAK.53,2023-04-19,2023-04-19T13:41:49.000Z,2023-04-19T15:16:59.000Z,35,47,61.0,14.0,0.0
YZGP189H9F36WU,4422444870929,B05976P,B05989P,JAK.88,2023-04-19,2023-04-19T06:11:44.000Z,2023-04-19T08:07:55.000Z,56,18,36.0,18.0,0.0
WLRT725D5V94FW,4068378587730,B00685P,P00157,2B,2023-04-19,2023-04-19T10:52:22.000Z,2023-04-19T11:21:19.000Z,28,27,28.0,1.0,3500.0
DTAJ838D6S45XH,4055737709006,P00051,P00129,unknown,2023-04-19,2023-04-19T10:06:01.000Z,2023-04-19T10:50:14.000Z,44,3,6.0,3.0,3500.0
PJDO575E9U57UG,370015486110380,B01323P,B04623P,JAK.48B,2023-04-19,2023-04-19T06:28:19.000Z,2023-04-19T08:19:34.000Z,51,14,15.0,1.0,""
FSWS483B6G69FG,3534872160014081,P00012,P00104,4C,2023-04-19,2023-04-19T06:14:48.000Z,2023-04-19T06:54:34.000Z,39,3,4.0,1.0,3500.0
NYZA079W9I19JZ,6592199688926618,P00110,P00212,M8,2023-04-19,2023-04-19T09:45:28.000Z,2023-04-19T10:48:56.000Z,3,14,19.0,5.0,3500.0
ASQI620S2E23YI,4822998072462404,B06557P,B06560P,JAK.86,2023-04-19,2023-04-19T07:48:16.000Z,2023-04-19T09:30:45.000Z,42,16,19.0,3.0,0.0
XMFL816Y7T03SQ,5550195894033357,B03619P,P00087,9E,2023-04-19,2023-04-19T05:55:55.000Z,2023-04-19T06:16:42.000Z,20,9,15.0,6.0,3500.0
FGXG390K6A85OU,4504835338188867,B03024P,B04385P,JAK.120,2023-04-19,2023-04-19T12:13:36.000Z,2023-04-19T13:19:50.000Z,6,10,26.0,16.0,0.0
MSHM486D9R26IV,2294337563510525,B00495P,B05350P,5M,2023-04-19,2023-04-19T12:53:15.000Z,2023-04-19T13:15:59.000Z,22,27,28.0,1.0,3500.0
BWDF365B0A68LE,2720228027487356,P00144,P00018,9C,2023-04-19,2023-04-19T12:04:04.000Z,2023-04-19T14:01:12.000Z,57,6,12.0,6.0,3500.0
RHYH304B7I08LC,3508912774663915,B03311P,B05931P,9H,2023-04-19,2023-04-19T06:26:24.000Z,2023-04-19T07:36:24.000Z,10,12,23.0,11.0,3500.0
ECMW655X8Q04ZN,213166032088637,B05445P,B06034P,2Q,2023-04-19,2023-04-19T05:01:17.000Z,2023-04-19T06:50:21.000Z,49,5,6.0,1.0,3500.0
UVLC595W1D90XH,4590339247562523,P00119,P00071,9C,2023-04-19,2023-04-19T07:44:56.000Z,2023-04-19T09:16:10.000Z,31,11,13.0,2.0,3500.0
QGJP920W5I33YR,180039849944954,B00437P,B01289P,JAK.27,2023-04-19,2023-04-19T10:06:04.000Z,2023-04-19T11:34:52.000Z,28,36,37.0,1.0,0.0
TTYU471I9H96YC,30375353002744,B04789P,P00095,JIS3,2023-04-19,2023-04-19T11:22:14.000Z,2023-04-19T12:19:57.000Z,57,11,14.0,3.0,3500.0
FZMS460A5H30RM,4668539141678666,B03010P,B00671P,JAK.20,2023-04-19,2023-04-19T05:51:03.000Z,2023-04-19T07:05:55.000Z,14,31,32.0,1.0,0.0
GNNE329B2V78KD,501843492007,B05519P,B02886P,12A,2023-04-19,2023-04-19T11:34:38.000Z,2023-04-19T13:24:42.000Z,50,6,10.0,4.0,3500.0
XUMJ867G9E94VY,340306170432199,B05653P,B02077P,unknown,2023-04-19,2023-04-19T06:54:48.000Z,2023-04-19T07:32:47.000Z,37,5,23.0,18.0,0.0
TCZZ674A3A25JE,180073186339783,B01312P,B04653P,JAK.01,2023-04-19,2023-04-19T13:02:42.000Z,2023-04-19T13:54:52.000Z,52,3,12.0,9.0,0.0
YLKN637O3H00ZJ,503841011862,P00001,P00096,13B,2023-04-19,2023-04-19T07:28:10.000Z,2023-04-19T08:00:08.000Z,31,2,3.0,1.0,3500.0
JXDC786D2P86SJ,6011412805910941,P00230,P00218,1F,2023-04-19,2023-04-19T12:33:38.000Z,2023-04-19T14:27:02.000Z,53,0,4.0,4.0,3500.0
VIRQ569X6W15PP,4718616234301,B00666P,B00194P,B21,2023-04-19,2023-04-19T09:25:04.000Z,2023-04-19T10:19:52.000Z,54,4,5.0,1.0,3500.0
KUVS358U1K40DZ,4790144523070821,P00090,P00170,9,2023-04-19,2023-04-19T09:56:06.000Z,2023-04-19T11:20:05.000Z,23,22,24.0,2.0,3500.0
BHQF114D2N32XG,3566956122502027,B05640P,B02800P,11D,2023-04-19,2023-04-19T05:05:34.000Z,2023-04-19T06:50:16.000Z,44,11,22.0,11.0,3500.0
HHFF953Y7B32ZA,4565819618289286,B04986P,B02290P,JAK.07,2023-04-19,2023-04-19T12:06:36.000Z,2023-04-19T13:25:56.000Z,19,16,25.0,9.0,0.0
CSZU515A5R07PP,213183686660553,B04480P,B00520P,JAK.37,2023-04-19,2023-04-19T09:57:02.000Z,2023-04-19T11:49:28.000Z,52,21,25.0,4.0,0.0
IPDI641W3J32DJ,4736304277327671,B02735P,B02287P,T11,2023-04-19,2023-04-19T06:30:16.000Z,2023-04-19T07:28:40.000Z,58,3,12.0,9.0,3500.0
OTTG362D2T61UR,630485154219,B03012P,B02082P,JAK.48A,2023-04-19,2023-04-19T10:26:57.000Z,2023-04-19T11:47:24.000Z,20,18,20.0,2.0,""
QBYL305L0N38DE,375884069521593,B03005P,B04422P,JAK.59,2023-04-19,2023-04-19T11:40:17.000Z,2023-04-19T12:34:48.000Z,54,19,23.0,4.0,0.0
MENC279H2E26MW,180076008017040,B01441P,B01291P,JAK.56,2023-04-19,2023-04-19T07:39:14.000Z,2023-04-19T08:39:05.000Z,59,13,22.0,9.0,0.0
QLWG562I5C70YR,30471339318393,P00237,P00175,M3,2023-04-19,2023-04-19T09:54:25.000Z,2023-04-19T11:30:43.000Z,36,14,15.0,1.0,3500.0
PQJK370E8R02RA,4040314383482,B00806P,B06049P,BW9,2023-04-19,2023-04-19T12:09:53.000Z,2023-04-19T13:25:30.000Z,15,0,7.0,7.0,0.0
HBJB586T9Y08KV,213119132205510,B05790P,B05148P,JAK.39,2023-04-19,2023-04-19T13:51:36.000Z,2023-04-19T15:00:51.000Z,9,1,28.0,27.0,0.0
ILEE030X7I59YQ,4541880000962,B04065P,B03631P,JAK.31,2023-04-19,2023-04-19T11:21:25.000Z,2023-04-19T12:16:38.000Z,55,10,25.0,15.0,0.0
NJEU063B1O21PP,4321295069509396,B00342P,B02391P,6T,2023-04-19,2023-04-19T09:25:22.000Z,2023-04-19T10:12:54.000Z,47,30,38.0,8.0,3500.0
IKAL324A8U38VL,676371995694,B02141P,B00235P,JAK.22,2023-04-19,2023-04-19T06:07:20.000Z,2023-04-19T06:53:16.000Z,45,13,15.0,2.0,0.0
RSGU704P2M64XS,4181188603059045,B06654P,B03291P,11B,2023-04-19,2023-04-19T06:49:41.000Z,2023-04-19T08:28:43.000Z,39,1,2.0,1.0,0.0
GSIG612X3M87KF,36883602587849,B00115P,B04263P,6Q,2023-04-19,2023-04-19T18:06:19.000Z,2023-04-19T19:57:51.000Z,51,5,12.0,7.0,3500.0
YTWM483P6R66QY,630471439459,unknown,P00247,7,2023-04-19,2023-04-19T16:15:42.000Z,2023-04-19T17:56:56.000Z,41,13,15.0,2.0,3500.0
NQLA038J0Y34AH,4543770359797416,B02538P,unknown,1E,2023-04-19,2023-04-19T17:30:50.000Z,"","",18,"","",3500.0
RIKF402Y0N46VR,4712578077830764,unknown,P00194,11Q,2023-04-19,2023-04-19T18:40:02.000Z,2023-04-19T20:09:46.000Z,29,13,27.0,14.0,3500.0
ZQYG358T3N66VM,3522515700043201,B00171P,unknown,JAK.61,2023-04-19,2023-04-19T16:30:27.000Z,"","",38,"","",0.0
AZPC846T3G32CZ,4124479653277670248,P00071,P00026,1F,2023-04-19,2023-04-19T18:17:37.000Z,2023-04-19T19:18:11.000Z,0,5,6.0,1.0,3500.0
UIIZ951X3Q10HC,213122351336222,P00178,P00168,10,2023-04-19,2023-04-19T20:51:59.000Z,2023-04-19T22:16:54.000Z,24,0,4.0,4.0,3500.0
OZKY131D8A98FB,3592479316508823,P00087,unknown,M3,2023-04-19,2023-04-19T15:57:49.000Z,2023-04-19T17:43:29.000Z,45,7,12.0,5.0,3500.0
HIED726B0C70VF,4121673937975,B06563P,unknown,JAK.120,2023-04-19,2023-04-19T16:22:55.000Z,2023-04-19T17:15:14.000Z,52,38,40.0,2.0,0.0
HMAD803R7X79CJ,30049505347485,B01304P,B05821P,S21,2023-04-19,2023-04-19T19:42:52.000Z,2023-04-19T21:26:12.000Z,43,6,17.0,11.0,3500.0
IBII721Z6R49VH,3546981403871656,P00157,B02693P,unknown,2023-04-19,2023-04-19T15:28:10.000Z,2023-04-19T17:21:56.000Z,53,0,7.0,7.0,3500.0
ZNLB278U2K26WS,4582832677562989,P00208,P00243,M3,2023-04-19,2023-04-19T16:13:08.000Z,2023-04-19T17:14:14.000Z,1,5,9.0,4.0,3500.0
MDUH170O9B75VH,4576861140710803534,B02145P,B04388P,JAK.72,2023-04-19,2023-04-19T16:57:54.000Z,2023-04-19T18:28:22.000Z,30,48,49.0,1.0,0.0
NQAZ596B3K09CU,4840744854508974,B01131P,B04167P,JAK.53,2023-04-19,2023-04-19T15:13:38.000Z,2023-04-19T17:01:34.000Z,47,12,19.0,7.0,0.0
EMXS199J9X36RV,375849137332372,B04077P,B02584P,JAK.58,2023-04-19,2023-04-19T20:41:54.000Z,2023-04-19T22:24:46.000Z,42,32,35.0,3.0,0.0
SJUE167N4J86PD,4437160351996555,B00326P,B03314P,1N,2023-04-19,2023-04-19T20:25:43.000Z,2023-04-19T21:54:11.000Z,28,11,15.0,4.0,3500.0
KUSP940N4J16XL,370095866460258,P00077,P00052,M4,2023-04-19,2023-04-19T17:05:14.000Z,2023-04-19T18:45:24.000Z,40,14,15.0,1.0,3500.0
BUJV858N3O61MQ,630419596436,B02414P,B00611P,1K,2023-04-19,2023-04-19T19:57:19.000Z,2023-04-19T21:01:41.000Z,4,4,5.0,1.0,20000.0
BPIW073I0K44RX,3540357155140234,B02947P,unknown,2E,2023-04-19,2023-04-19T19:42:18.000Z,2023-04-19T20:55:05.000Z,12,10,23.0,13.0,0.0
GEZP569I5Q27KT,213125070843980,B00229P,B00148P,S31,2023-04-19,2023-04-19T18:55:46.000Z,2023-04-19T20:44:37.000Z,48,4,5.0,1.0,20000.0
PJXV121L6X24LJ,6011718928121822,B01638P,B05315P,1R,2023-04-19,2023-04-19T18:22:57.000Z,2023-04-19T19:28:32.000Z,5,2,4.0,2.0,3500.0
GESJ465S5L21ZR,4724873649782668,B06633P,unknown,6U,2023-04-19,2023-04-19T18:31:49.000Z,2023-04-19T19:27:48.000Z,55,0,17.0,17.0,3500.0
APMF392U9V44DW,213110868551409,B01813P,B03201P,2P,2023-04-19,2023-04-19T19:19:18.000Z,2023-04-19T20:18:47.000Z,59,3,11.0,8.0,3500.0
QPJH363B6Y77DG,3509163775507805,B02408P,B02972P,9D,2023-04-19,2023-04-19T16:22:47.000Z,2023-04-19T17:32:28.000Z,9,32,46.0,14.0,3500.0
PMRZ646U9S62MR,3569644495730154,B00190P,B04320P,1C,2023-04-19,2023-04-19T18:44:25.000Z,2023-04-19T19:52:27.000Z,8,15,25.0,10.0,3500.0
HWFP284C6L42PP,4592780721139296,P00028,P00258,2B,2023-04-19,2023-04-19T15:49:58.000Z,2023-04-19T17:08:31.000Z,18,16,17.0,1.0,3500.0
PDQT667E2Y74WC,180001837393123,P00260,P00087,8A,2023-04-19,2023-04-19T15:11:28.000Z,2023-04-19T16:02:39.000Z,51,4,6.0,2.0,3500.0
YHWF371D5G61HD,30453434239088,B03138P,B03695P,JAK.52,2023-04-19,2023-04-19T15:44:06.000Z,2023-04-19T17:21:01.000Z,36,11,14.0,3.0,0.0
CGCD097A7A27EX,378517729021177,unknown,B05068P,JAK.13,2023-04-19,2023-04-19T19:44:15.000Z,2023-04-19T20:50:46.000Z,6,32,35.0,3.0,0.0
CAFE415L7P47VJ,3575726862796769,P00176,P00211,8A,2023-04-19,2023-04-19T16:05:09.000Z,2023-04-19T17:48:23.000Z,43,2,5.0,3.0,3500.0
KSXB109M4J49LV,4023261383627521,B05598P,B06179P,JAK.113,2023-04-19,2023-04-19T20:29:41.000Z,2023-04-19T22:23:20.000Z,53,18,19.0,1.0,0.0
PRWH234J1D87KN,213109637797111,P00145,P00016,M7,2023-04-19,2023-04-19T20:00:04.000Z,2023-04-19T21:58:36.000Z,58,12,19.0,7.0,3500.0
BAVS735H1H56XL,4227729131214,P00256,P00051,M1,2023-04-19,2023-04-19T16:11:56.000Z,2023-04-19T17:13:57.000Z,2,10,13.0,3.0,3500.0
BLLZ242K3D72AD,371749273751332,unknown,B02306P,10K,2023-04-19,2023-04-19T17:13:16.000Z,2023-04-19T18:38:57.000Z,25,2,23.0,21.0,3500.0
FRRN094L8V46QO,4767223872063121,B00046P,B05549P,JAK.24,2023-04-19,2023-04-19T16:20:45.000Z,2023-04-19T17:35:57.000Z,15,18,24.0,6.0,0.0
ECAQ331K4S26MZ,4404611226778810111,B04227P,B03513P,JAK.58,2023-04-19,2023-04-19T15:25:12.000Z,2023-04-19T17:21:16.000Z,56,47,48.0,1.0,0.0
WHOK929N4R67QL,2321217432765996,B05680P,B05266P,D21,2023-04-19,2023-04-19T19:32:18.000Z,2023-04-19T20:54:05.000Z,21,24,33.0,9.0,3500.0
