transID,payCardID,halteID_tapIn,halteID_tapOut,corridorID,transaction_created_at,tapInTime,tapOutTime,duration,stopStartSeq,stopEndSeq,seqAmount,payAmount
JSCP066Q1V26JY,676379677179,P00018,P00033,M7,2023-04-04,2023-04-04T06:54:11.000Z,2023-04-04T08:39:33.000Z,45,17,18.0,1.0,3500.0
WXEO802R1T80JX,4708188051530194,B05502P,B05774P,1T,2023-04-04,2023-04-04T07:35:31.000Z,2023-04-04T09:16:31.000Z,41,9,10.0,1.0,20000.0
LUMK707X2B02IQ,4920568766034164,B00455P,B00435P,JAK.58,2023-04-04,2023-04-04T09:15:33.000Z,2023-04-04T10:25:39.000Z,10,39,64.0,25.0,0.0
YIXH061D0Y15IR,4555304365157,B00788P,B03003P,2E,2023-04-04,2023-04-04T08:59:10.000Z,2023-04-04T10:54:25.000Z,55,21,28.0,7.0,0.0
NKQY103W2W90TL,3548361222831512,B00925P,B01056P,JAK.15,2023-04-04,2023-04-04T07:52:09.000Z,2023-04-04T09:47:52.000Z,55,30,50.0,20.0,0.0
SSYR507E6U71BL,3501420578252437,B05315P,B00323P,1H,2023-04-04,2023-04-04T08:08:52.000Z,2023-04-04T09:27:21.000Z,18,4,9.0,5.0,3500.0
ZTVR159F0D59VR,6540503371279610,P00140,P00003,5,2023-04-04,2023-04-04T08:55:14.000Z,2023-04-04T10:15:13.000Z,19,13,14.0,1.0,3500.0
CWSF981V4X02IL,4853213936956,B03431P,B02185P,T11,2023-04-04,2023-04-04T08:28:56.000Z,2023-04-04T09:19:48.000Z,50,19,20.0,1.0,3500.0
QNKP809Y1A14OJ,2540998621379880,P00269,B00604P,4C,2023-04-04,2023-04-04T06:08:19.000Z,2023-04-04T07:00:27.000Z,52,3,16.0,13.0,3500.0
EVEI890O4B81ON,502001656953,P00043,P00254,M13,2023-04-04,2023-04-04T08:24:53.000Z,2023-04-04T08:52:33.000Z,27,5,12.0,7.0,3500.0
ZDPY362A8J88MC,3587354599889728,B02752P,B01600P,8D,2023-04-04,2023-04-04T06:49:42.000Z,2023-04-04T08:34:53.000Z,45,16,20.0,4.0,3500.0
ULOC596L9R22WV,4023591971708,B01403P,B05517P,M7B,2023-04-04,2023-04-04T07:53:36.000Z,2023-04-04T09:31:45.000Z,38,22,26.0,4.0,""
EARL372V2R53EO,30545912633714,B00920P,B04170P,JAK.41,2023-04-04,2023-04-04T09:39:53.000Z,2023-04-04T11:00:01.000Z,20,30,31.0,1.0,0.0
IDUY802F1P20CI,4029454332563640,unknown,B03334P,4B,2023-04-04,2023-04-04T07:53:27.000Z,2023-04-04T09:30:21.000Z,36,38,41.0,3.0,3500.0
UIJO376N4I11LI,3513474919754912,B02558P,B00600P,JAK.08,2023-04-04,2023-04-04T08:20:11.000Z,2023-04-04T09:54:31.000Z,34,8,30.0,22.0,0.0
ZWPS644N9X05BL,3552994986533131,P00254,P00001,13B,2023-04-04,2023-04-04T06:12:04.000Z,2023-04-04T07:00:54.000Z,48,2,13.0,11.0,3500.0
XMTY622I5X26TQ,3555926116596197,B00824P,B03177P,7A,2023-04-04,2023-04-04T09:35:32.000Z,2023-04-04T11:21:42.000Z,46,22,29.0,7.0,3500.0
RQKN717B1R32KL,3521790276677051,B05378P,B01984P,JAK.39,2023-04-04,2023-04-04T08:37:02.000Z,2023-04-04T10:26:23.000Z,49,39,41.0,2.0,0.0
IJXB120Z3S46AI,3520019550205566,B05422P,B05915P,JAK.34,2023-04-04,2023-04-04T07:03:28.000Z,2023-04-04T07:35:32.000Z,32,18,30.0,12.0,0.0
MNFH072H3L08YF,180029887732247,B01705P,B05729P,JAK.01,2023-04-04,2023-04-04T09:54:01.000Z,2023-04-04T10:40:36.000Z,46,20,30.0,10.0,0.0
VTSR669Z8C01KA,2265285227934786,P00050,P00175,3,2023-04-04,2023-04-04T07:26:31.000Z,2023-04-04T07:53:43.000Z,27,9,13.0,4.0,3500.0
UAQF120E4B56SE,30327528751648,P00152,P00135,4C,2023-04-04,2023-04-04T09:33:08.000Z,2023-04-04T10:32:59.000Z,59,9,10.0,1.0,3500.0
JBWF637P7A54CJ,4437250881603997453,B01011P,B00356P,JAK.86,2023-04-04,2023-04-04T08:01:07.000Z,2023-04-04T09:02:22.000Z,1,6,16.0,10.0,0.0
WYML084D0L55KP,4726207758980912,P00047,P00160,4D,2023-04-04,2023-04-04T09:31:59.000Z,2023-04-04T10:46:06.000Z,14,19,20.0,1.0,3500.0
CPBF632U3S76DT,36330618782725,B00825P,B04358P,JAK.14,2023-04-04,2023-04-04T08:23:52.000Z,2023-04-04T08:59:28.000Z,35,1,21.0,20.0,0.0
ZICL604U6V13ZP,4755059063340087074,B03343P,B03009P,3B,2023-04-04,2023-04-04T09:14:41.000Z,2023-04-04T10:44:33.000Z,29,10,11.0,1.0,0.0
CNMQ213M7R90BB,213198175349153,B05078P,P00055,10A,2023-04-04,2023-04-04T08:30:07.000Z,2023-04-04T09:09:05.000Z,38,2,6.0,4.0,0.0
IQNE560Z9T71LD,3501484774533651,B05660P,B04518P,11P,2023-04-04,2023-04-04T06:56:04.000Z,2023-04-04T08:16:08.000Z,20,14,16.0,2.0,0.0
VNGT178B5C25GI,213133401291382,B05318P,B02308P,11Q,2023-04-04,2023-04-04T09:40:12.000Z,2023-04-04T10:51:45.000Z,11,6,13.0,7.0,3500.0
HWTS679O6E96GY,6011449627550133,B01968P,B05445P,M1H,2023-04-04,2023-04-04T08:55:54.000Z,2023-04-04T09:28:13.000Z,32,6,11.0,5.0,""
VKKN029S0M39YN,4813069952218,B03913P,B02090P,JAK.72,2023-04-04,2023-04-04T09:20:36.000Z,2023-04-04T11:04:12.000Z,43,14,45.0,31.0,0.0
JGOD605T7K95MX,6011915812790007,B01472P,B02713P,JAK.44,2023-04-04,2023-04-04T07:45:42.000Z,2023-04-04T08:18:22.000Z,32,21,26.0,5.0,0.0
PRHO564B3V56PQ,4752851022235137,B02758P,B03223P,JAK.74,2023-04-04,2023-04-04T09:23:09.000Z,2023-04-04T09:54:47.000Z,31,13,17.0,4.0,0.0
WIAD401L9K38XD,4255875058269084,P00117,B05202P,JAK.40,2023-04-04,2023-04-04T08:40:44.000Z,2023-04-04T09:26:34.000Z,45,2,20.0,18.0,0.0
OSUG503T7X94QD,36709320968021,B02868P,B01775P,7A,2023-04-04,2023-04-04T07:49:40.000Z,2023-04-04T08:39:30.000Z,49,17,24.0,7.0,3500.0
UODJ550R0U38RM,6582901155320791,B05448P,B01885P,JAK.10,2023-04-04,2023-04-04T07:31:35.000Z,2023-04-04T08:45:11.000Z,13,10,19.0,9.0,0.0
KZNY436R3L06FL,4266760335382388,B05479P,B02999P,JAK.41,2023-04-04,2023-04-04T06:41:04.000Z,2023-04-04T08:11:45.000Z,30,37,46.0,9.0,0.0
QJVO360J8X44BP,4455586187126891,P00140,P00003,5,2023-04-04,2023-04-04T09:47:05.000Z,2023-04-04T11:04:34.000Z,17,13,14.0,1.0,3500.0
WYLB384T6X64UQ,374911260215393,P00293,P00139,1,2023-04-04,2023-04-04T07:49:51.000Z,2023-04-04T09:06:15.000Z,16,15,17.0,2.0,3500.0
NRFR374T9Y75QW,349509551679244,B04476P,B00637P,11P,2023-04-04,2023-04-04T07:32:48.000Z,2023-04-04T08:50:54.000Z,18,18,20.0,2.0,0.0
MMUP648D7I10YU,3533408904312159,P00031,P00015,7,2023-04-04,2023-04-04T09:48:25.000Z,2023-04-04T10:56:13.000Z,7,11,13.0,2.0,3500.0
LXVR096C4P53AP,563170787110,B02513P,unknown,JAK.58,2023-04-04,2023-04-04T08:27:17.000Z,2023-04-04T09:32:11.000Z,4,6,19.0,13.0,0.0
FTQW282Y7M35XX,630411801479,B02638P,B02828P,JAK.16,2023-04-04,2023-04-04T06:51:31.000Z,2023-04-04T08:21:13.000Z,29,31,33.0,2.0,0.0
RQRY782Y1O79ES,377491408293302,B03277P,P00170,3C,2023-04-04,2023-04-04T09:16:10.000Z,2023-04-04T10:32:09.000Z,15,0,1.0,1.0,0.0
WJOI836X6E35XE,4281107697609985,B00341P,unknown,JAK.60,2023-04-04,2023-04-04T09:28:41.000Z,"","",24,"","",0.0
HVIP520U8J90JL,3570915405874358,P00103,P00256,6A,2023-04-04,2023-04-04T06:42:20.000Z,2023-04-04T07:59:11.000Z,16,14,18.0,4.0,3500.0
TYEX192H8A21HT,346642743067607,B05728P,B06592P,JAK.115,2023-04-04,2023-04-04T09:42:59.000Z,2023-04-04T10:38:29.000Z,55,0,22.0,22.0,0.0
MZPU438C4S86AX,343089855267893,P00128,B05233P,S21,2023-04-04,2023-04-04T06:04:14.000Z,2023-04-04T07:27:00.000Z,22,15,20.0,5.0,3500.0
RBRR667U9D31IR,4791851470070,B03603P,B03546P,JAK.37,2023-04-04,2023-04-04T08:52:28.000Z,2023-04-04T09:42:44.000Z,50,11,15.0,4.0,0.0
COWK410K3M89GC,4357457456440,B06073P,B05399P,D32,2023-04-04,2023-04-04T09:38:11.000Z,2023-04-04T10:03:26.000Z,25,5,6.0,1.0,20000.0
NULF404C2W36AZ,4460340818222811297,B06000P,B01161P,10K,2023-04-04,2023-04-04T08:39:17.000Z,2023-04-04T09:06:32.000Z,27,33,35.0,2.0,3500.0
BNMN824D8J88FE,213145603194040,P00064,P00251,9C,2023-04-04,2023-04-04T06:59:26.000Z,2023-04-04T07:35:13.000Z,35,1,10.0,9.0,3500.0
SALA930S4K58TP,4563392639388729,B04020P,B04947P,JAK.49,2023-04-04,2023-04-04T08:47:21.000Z,2023-04-04T09:26:07.000Z,38,8,26.0,18.0,0.0
XRYG810T7D03HH,639067876230,B04964P,B05728P,JAK.15,2023-04-04,2023-04-04T06:07:39.000Z,2023-04-04T06:51:56.000Z,44,40,52.0,12.0,0.0
FZAM851G4O55NH,36006226446453,unknown,P00144,9A,2023-04-04,2023-04-04T08:50:20.000Z,2023-04-04T10:02:25.000Z,12,7,10.0,3.0,3500.0
HHCE316T9I72QA,3534387229540216,B06047P,B06040P,BW9,2023-04-04,2023-04-04T08:57:15.000Z,2023-04-04T10:13:06.000Z,15,4,8.0,4.0,0.0
MOZX278H5X32WW,30567691580213,B04798P,B06577P,6N,2023-04-04,2023-04-04T08:08:55.000Z,2023-04-04T08:56:26.000Z,47,23,26.0,3.0,3500.0
LKXU509R5Q78CS,4799775332826768700,P00222,P00124,unknown,2023-04-04,2023-04-04T08:18:44.000Z,2023-04-04T08:40:10.000Z,21,11,12.0,1.0,3500.0
SNZQ382H3T80MF,36768379265457,P00004,P00112,S21,2023-04-04,2023-04-04T07:58:00.000Z,2023-04-04T09:04:34.000Z,6,30,31.0,1.0,3500.0
LFIQ748T1C37TE,6507536585974874,P00014,P00192,2,2023-04-04,2023-04-04T09:45:13.000Z,2023-04-04T11:17:13.000Z,32,14,15.0,1.0,3500.0
VVJF292W9H85QF,4704902042632297,B00544P,B00546P,JAK.27,2023-04-04,2023-04-04T06:40:46.000Z,2023-04-04T08:05:09.000Z,24,40,42.0,2.0,0.0
NQCZ229J1K78AV,4551895931872012,B02308P,B00263P,11Q,2023-04-04,2023-04-04T07:34:22.000Z,2023-04-04T08:43:34.000Z,9,13,19.0,6.0,3500.0
HDKP111B0M54TV,2224519731151218,B05556P,P00148,JIS3,2023-04-04,2023-04-04T07:51:15.000Z,2023-04-04T09:48:17.000Z,57,7,10.0,3.0,3500.0
MFBN869C5Q82ME,4165770694718959,P00228,P00085,6V,2023-04-04,2023-04-04T07:03:21.000Z,2023-04-04T08:27:56.000Z,24,2,3.0,1.0,3500.0
FFCM353N4N56PV,4400887914495,B05408P,unknown,D21,2023-04-04,2023-04-04T09:42:00.000Z,2023-04-04T10:34:02.000Z,52,28,35.0,7.0,3500.0
WLYZ619Z1R78JN,6011114900479836,B00875P,B00276P,S22,2023-04-04,2023-04-04T08:44:42.000Z,2023-04-04T09:04:44.000Z,20,4,10.0,6.0,3500.0
UOFN355R6C34CF,4100923161042365,B06546P,B06548P,JAK.86,2023-04-04,2023-04-04T08:39:01.000Z,2023-04-04T09:22:39.000Z,43,3,5.0,2.0,0.0
HTND643U3M02HI,3569565201587911,B05078P,P00055,10A,2023-04-04,2023-04-04T07:05:10.000Z,2023-04-04T08:45:21.000Z,40,2,6.0,4.0,0.0
CTKE457P8X71VF,4178139365296478,P00056,B00159P,M1H,2023-04-04,2023-04-04T06:58:48.000Z,2023-04-04T08:39:29.000Z,40,13,14.0,1.0,""
WXWL186G7D43CT,2505362184127520,unknown,B05708P,JAK.06,2023-04-04,2023-04-04T09:04:22.000Z,2023-04-04T10:08:07.000Z,3,46,50.0,4.0,0.0
IREE255U1S85ZB,3546736957468063,B03986P,B05627P,2P,2023-04-04,2023-04-04T09:20:58.000Z,2023-04-04T11:18:31.000Z,57,17,21.0,4.0,3500.0
MHMS272N0V07HP,4703206760710648078,B03155P,B02012P,B13,2023-04-04,2023-04-04T08:43:00.000Z,2023-04-04T10:11:01.000Z,28,1,5.0,4.0,20000.0
GKXT671B1V11SO,4708295371136584,B00083P,B05740P,2P,2023-04-04,2023-04-04T09:47:28.000Z,2023-04-04T11:42:57.000Z,55,6,23.0,17.0,3500.0
KZIA349E9M99FX,4873567085628236731,B01962P,B04686P,B14,2023-04-04,2023-04-04T06:40:54.000Z,2023-04-04T08:13:22.000Z,32,7,15.0,8.0,20000.0
DIGX186U3C38FV,4863916116749,B05080P,B06658P,12C,2023-04-04,2023-04-04T09:54:43.000Z,2023-04-04T10:52:51.000Z,58,8,10.0,2.0,0.0
JNJN638Y4V35BX,3554107048543687,P00024,unknown,13D,2023-04-04,2023-04-04T07:24:28.000Z,"","",17,"","",3500.0
BFCP375K2L72OJ,3507250769984157,B05216P,B05309P,JAK.37,2023-04-04,2023-04-04T07:04:08.000Z,2023-04-04T08:46:20.000Z,42,30,32.0,2.0,0.0
OQHN875P7P83GU,4511533243601477,B01950P,B05111P,JAK.72,2023-04-04,2023-04-04T08:35:38.000Z,2023-04-04T08:59:10.000Z,23,30,51.0,21.0,0.0
LUFG136D1Z41HZ,2720067582504076,P00218,P00071,unknown,2023-04-04,2023-04-04T08:31:05.000Z,2023-04-04T09:15:50.000Z,44,15,16.0,1.0,3500.0
FPJI553Y2W88NT,3511110900198436,B05978P,B05988P,JAK.88,2023-04-04,2023-04-04T06:50:01.000Z,2023-04-04T07:11:27.000Z,21,30,35.0,5.0,0.0
QGWM252C4I43QU,6011822091986589,unknown,B00806P,1P,2023-04-04,2023-04-04T09:28:04.000Z,2023-04-04T11:20:36.000Z,52,15,23.0,8.0,3500.0
SVRD273E4D48CI,4387418573857438765,B05443P,B03433P,JAK.17,2023-04-04,2023-04-04T09:56:26.000Z,2023-04-04T11:50:32.000Z,54,42,46.0,4.0,0.0
HBEX402P3X19OL,503873796075,B05796P,B01918P,unknown,2023-04-04,2023-04-04T08:52:12.000Z,2023-04-04T09:26:14.000Z,34,1,22.0,21.0,0.0
AIVA102G9J63UT,6534999720888762,P00263,P00183,4C,2023-04-04,2023-04-04T09:33:45.000Z,2023-04-04T09:58:40.000Z,24,0,24.0,24.0,3500.0
URUC338A5E37MT,4412277273662567,B00287P,B02055P,D11,2023-04-04,2023-04-04T08:56:13.000Z,2023-04-04T10:43:38.000Z,47,2,9.0,7.0,3500.0
XODW263T7B62MY,36191244854712,B02291P,B03201P,2P,2023-04-04,2023-04-04T09:20:59.000Z,2023-04-04T11:08:28.000Z,47,1,11.0,10.0,3500.0
PFDO961K9V17NA,180008292897068,P00136,P00242,M13,2023-04-04,2023-04-04T06:37:07.000Z,2023-04-04T08:04:06.000Z,26,4,8.0,4.0,3500.0
MLCG482X1T92GD,585314901299,B01323P,B04623P,JAK.48B,2023-04-04,2023-04-04T08:16:07.000Z,2023-04-04T09:08:01.000Z,51,14,15.0,1.0,""
CKVW290H0I17NY,6509916602424061,B03356P,B04662P,JAK.02,2023-04-04,2023-04-04T07:37:52.000Z,2023-04-04T08:13:30.000Z,35,13,30.0,17.0,0.0
IXMI555A4B56RN,4366771817472539,P00198,P00043,13B,2023-04-04,2023-04-04T06:17:15.000Z,2023-04-04T06:52:28.000Z,35,0,5.0,5.0,3500.0
PFAP243Z5R59GF,569536767183,B00844P,B01770P,JAK.51,2023-04-04,2023-04-04T08:34:22.000Z,2023-04-04T09:07:21.000Z,32,46,51.0,5.0,0.0
FSOD057Z7P06EF,3531742475032842,B02965P,B02154P,6D,2023-04-04,2023-04-04T08:20:30.000Z,2023-04-04T10:05:27.000Z,44,8,10.0,2.0,3500.0
AJNK379R9T64IQ,3514160059639984,B03568P,B06786P,JAK.06,2023-04-04,2023-04-04T07:02:05.000Z,2023-04-04T08:56:44.000Z,54,31,45.0,14.0,0.0
JGPP007Q9H93KS,213174928876354,P00098,P00181,12,2023-04-04,2023-04-04T08:10:47.000Z,2023-04-04T09:06:49.000Z,56,15,18.0,3.0,3500.0
ASBZ391G1N50PG,6011275975124621,P00200,P00112,M7B,2023-04-04,2023-04-04T07:59:50.000Z,2023-04-04T08:23:00.000Z,23,21,23.0,2.0,""
TCND043N8Q44VG,5348700024599545,B00806P,B06048P,BW9,2023-04-04,2023-04-04T09:56:50.000Z,2023-04-04T10:28:08.000Z,31,0,5.0,5.0,0.0
TLCJ006T1R43ZL,343007419401295,P00043,P00096,13,2023-04-04,2023-04-04T07:30:50.000Z,2023-04-04T08:20:51.000Z,50,8,10.0,2.0,3500.0
TMIL054O8V15YG,2276099634138221,B03226P,B05720P,T11,2023-04-04,2023-04-04T08:22:05.000Z,2023-04-04T09:39:25.000Z,17,17,23.0,6.0,3500.0
KSRZ101U2P31IN,4729781006341363,B00958P,B00933P,JAK.31,2023-04-04,2023-04-04T08:49:06.000Z,2023-04-04T09:41:55.000Z,52,21,43.0,22.0,0.0
AQYU726J4B85TZ,343240320417734,P00200,P00144,13B,2023-04-04,2023-04-04T07:59:45.000Z,2023-04-04T08:48:26.000Z,48,12,13.0,1.0,3500.0
LQFU734X1O05DZ,2268827633129357,B05823P,B03152P,2E,2023-04-04,2023-04-04T09:31:22.000Z,2023-04-04T10:14:24.000Z,43,19,24.0,5.0,0.0
CBXH932H4L92QO,586670325479,B01745P,B03054P,JAK.118,2023-04-04,2023-04-04T07:04:11.000Z,2023-04-04T07:35:26.000Z,31,25,32.0,7.0,0.0
XMPQ394Z3N96HP,4851113638274418,B03710P,B05541P,JAK.74,2023-04-04,2023-04-04T08:19:17.000Z,2023-04-04T09:12:45.000Z,53,2,12.0,10.0,0.0
FTOW443X1M85XL,3528575651750075,B06269P,B06277P,JAK.43C,2023-04-04,2023-04-04T07:48:45.000Z,2023-04-04T09:09:06.000Z,20,5,6.0,1.0,0.0
VPBV647C6O28AF,6011030576594056,unknown,B01833P,6C,2023-04-04,2023-04-04T09:16:19.000Z,2023-04-04T10:09:04.000Z,52,6,19.0,13.0,3500.0
IMBX003Z4Z74BX,3556195772842969,P00221,P00242,13,2023-04-04,2023-04-04T09:52:39.000Z,2023-04-04T10:50:30.000Z,57,7,9.0,2.0,3500.0
XKSE148E2L86RB,371134962154892,P00031,P00253,5C,2023-04-04,2023-04-04T08:07:29.000Z,2023-04-04T09:02:13.000Z,54,5,10.0,5.0,3500.0
MOAQ976A5J71RX,3515529130973407,B05846P,B02974P,4F,2023-04-04,2023-04-04T07:50:26.000Z,2023-04-04T09:06:43.000Z,16,18,24.0,6.0,3500.0
CLRJ108E7M17PS,3504648028041755,B00093P,B00486P,JAK.45,2023-04-04,2023-04-04T06:26:11.000Z,2023-04-04T07:36:17.000Z,10,4,15.0,11.0,0.0
VKMT972R9B25KM,6529240909455553,B01918P,B03111P,JAK.75,2023-04-04,2023-04-04T07:38:40.000Z,2023-04-04T08:26:36.000Z,47,23,31.0,8.0,0.0
JVMO752G5O21SF,4181171597083749657,B06643P,B01893P,D31,2023-04-04,2023-04-04T07:01:13.000Z,2023-04-04T08:04:34.000Z,3,5,10.0,5.0,20000.0
PRSD756M5D41MW,503867890736,B01200P,B04944P,8M,2023-04-04,2023-04-04T07:13:26.000Z,2023-04-04T08:33:54.000Z,20,6,12.0,6.0,3500.0
QQCA997F6R67CJ,375103944933430,B01914P,B05704P,JAK.30,2023-04-04,2023-04-04T09:24:10.000Z,2023-04-04T09:47:58.000Z,23,43,54.0,11.0,0.0
BBXI482O2G78BF,372182164168912,B00429P,B05103P,JAK.56,2023-04-04,2023-04-04T07:11:14.000Z,2023-04-04T09:03:44.000Z,52,46,53.0,7.0,0.0
TZSO984S8G16YE,3592243227579699,P00029,P00089,M9,2023-04-04,2023-04-04T06:38:07.000Z,2023-04-04T08:24:28.000Z,46,5,20.0,15.0,3500.0
KPJE085W4W43OQ,4866640196160616,B04986P,P00083,JAK.07,2023-04-04,2023-04-04T07:32:49.000Z,2023-04-04T09:24:26.000Z,51,16,31.0,15.0,0.0
RATY853G6H73SY,213114667856993,B00628P,B02289P,JAK.39,2023-04-04,2023-04-04T06:24:24.000Z,2023-04-04T07:21:43.000Z,57,23,30.0,7.0,0.0
LHLO054N3O18OM,30458243667825,P00222,P00124,L13E,2023-04-04,2023-04-04T06:14:57.000Z,2023-04-04T07:24:37.000Z,9,11,12.0,1.0,3500.0
ZJEC360N7B26MU,4992399872617,B00906P,B02821P,JAK.25,2023-04-04,2023-04-04T07:19:01.000Z,2023-04-04T08:29:42.000Z,10,33,43.0,10.0,0.0
LJVB275Q7I52GH,587942434511,unknown,P00016,9N,2023-04-04,2023-04-04T06:47:43.000Z,2023-04-04T07:37:46.000Z,50,1,2.0,1.0,3500.0
RKPP309J0P43QY,6011317469180253,B00113P,B00806P,1T,2023-04-04,2023-04-04T07:26:57.000Z,2023-04-04T08:31:36.000Z,4,14,15.0,1.0,20000.0
FNFX361X0N20YM,2225908618079114,B05937P,B00422P,JAK.27,2023-04-04,2023-04-04T07:05:04.000Z,2023-04-04T08:54:25.000Z,49,34,39.0,5.0,0.0
HAWJ216E3R14ZD,213142527848165,B02272P,B02282P,11M,2023-04-04,2023-04-04T08:36:10.000Z,2023-04-04T10:14:02.000Z,37,15,16.0,1.0,0.0
RWTW442E4C55KO,180050809468835,B00194P,P00255,B21,2023-04-04,2023-04-04T08:23:19.000Z,2023-04-04T10:06:23.000Z,43,6,13.0,7.0,3500.0
LQPY372Z3O01OA,4164398783623350,B02214P,P00230,1B,2023-04-04,2023-04-04T09:54:54.000Z,2023-04-04T11:17:51.000Z,22,6,7.0,1.0,3500.0
OPBX542C2A61HH,38414806494844,B06779P,B05740P,2P,2023-04-04,2023-04-04T08:23:50.000Z,2023-04-04T10:19:22.000Z,55,13,23.0,10.0,3500.0
JAWL390K0P76BS,4683751365132966547,B05567P,B05840P,8K,2023-04-04,2023-04-04T08:31:14.000Z,2023-04-04T09:47:15.000Z,16,3,21.0,18.0,3500.0
RLGK327J5H60ZC,213109818183511,B02090P,B03440P,JAK.72,2023-04-04,2023-04-04T06:54:06.000Z,2023-04-04T08:25:05.000Z,30,45,54.0,9.0,0.0
ABWD150R5X40AO,639083950241,B03270P,B05536P,10B,2023-04-04,2023-04-04T06:18:25.000Z,2023-04-04T08:11:13.000Z,52,0,2.0,2.0,0.0
ZLXB288C1T69XZ,180006537547852,B02026P,B05378P,JAK.39,2023-04-04,2023-04-04T06:49:09.000Z,2023-04-04T08:41:41.000Z,52,29,39.0,10.0,0.0
WJNF385K2A49YX,4398802942684,P00170,unknown,12H,2023-04-04,2023-04-04T09:55:06.000Z,2023-04-04T10:22:03.000Z,26,0,1.0,1.0,3500.0
YRVU096V1J52XS,6011818608233762,P00269,P00152,4,2023-04-04,2023-04-04T09:02:42.000Z,2023-04-04T09:50:48.000Z,48,2,8.0,6.0,3500.0
UZQL764M6I13EL,4060341720248400161,B00084P,B03201P,10K,2023-04-04,2023-04-04T08:13:04.000Z,2023-04-04T08:41:30.000Z,28,34,36.0,2.0,3500.0
TPGN595R1W46LA,373286421882964,P00202,P00166,7F,2023-04-04,2023-04-04T08:27:55.000Z,2023-04-04T08:55:05.000Z,27,4,10.0,6.0,3500.0
XNZB840T3U94HM,3583284755921516,B06064P,B06882P,JAK.77,2023-04-04,2023-04-04T06:54:27.000Z,2023-04-04T08:32:38.000Z,38,5,17.0,12.0,0.0
HWJF884K4I74TI,4726554349155,B04604P,B04889P,JAK.27,2023-04-04,2023-04-04T08:01:55.000Z,2023-04-04T09:40:32.000Z,38,13,44.0,31.0,0.0
AZWD046O8J52IL,3593536489487546,P00112,B06579P,B13,2023-04-04,2023-04-04T09:52:03.000Z,2023-04-04T10:33:20.000Z,41,11,12.0,1.0,20000.0
LNGD923V0M50FV,4916430456848946627,B06811P,B03934P,JAK.29,2023-04-04,2023-04-04T08:22:34.000Z,2023-04-04T09:33:30.000Z,10,44,48.0,4.0,0.0
XEHI218M6R96WW,676145146616,B02049P,B04608P,JAK.58,2023-04-04,2023-04-04T08:33:28.000Z,2023-04-04T08:57:52.000Z,24,23,29.0,6.0,0.0
PCCJ040I3L50XA,2299346377262087,P00170,P00181,12,2023-04-04,2023-04-04T08:31:34.000Z,2023-04-04T09:18:32.000Z,46,17,18.0,1.0,3500.0
MXIM578L6Z75ZH,346939661435562,P00011,B05482P,B13,2023-04-04,2023-04-04T06:01:35.000Z,2023-04-04T07:04:01.000Z,2,4,10.0,6.0,20000.0
YSGX449I2I03YF,676258627659,B00329P,B03889P,7Q,2023-04-04,2023-04-04T09:45:53.000Z,2023-04-04T10:10:32.000Z,24,15,26.0,11.0,3500.0
MRGO326V6C37OI,4179573090284608,B05774P,B00113P,1T,2023-04-04,2023-04-04T08:25:19.000Z,2023-04-04T09:54:22.000Z,29,10,14.0,4.0,20000.0
SUMJ354I3O60FC,30063543803011,P00164,P00228,6V,2023-04-04,2023-04-04T07:38:10.000Z,2023-04-04T08:33:24.000Z,55,12,14.0,2.0,3500.0
DZZI311I4U12EO,3536007702267420,B01512P,B03388P,JAK.45,2023-04-04,2023-04-04T08:43:42.000Z,2023-04-04T10:14:13.000Z,30,37,42.0,5.0,0.0
ERXN141X6L27LX,213193773813361,unknown,B04546P,JAK.11,2023-04-04,2023-04-04T08:13:12.000Z,2023-04-04T09:09:50.000Z,56,25,26.0,1.0,0.0
LCWD818X8V94NS,4214467493248935559,P00098,P00138,3H,2023-04-04,2023-04-04T09:16:47.000Z,2023-04-04T11:04:56.000Z,48,8,9.0,1.0,""
NJTF457J3X23NA,3580438908059433,B06655P,B00368P,11P,2023-04-04,2023-04-04T07:38:56.000Z,2023-04-04T09:14:14.000Z,35,3,8.0,5.0,0.0
QPSP432R9U23MI,565511286645,P00270,P00169,11K,2023-04-04,2023-04-04T06:23:16.000Z,2023-04-04T07:15:25.000Z,52,1,2.0,1.0,0.0
VPJB064C3P73MN,501829329314,P00120,P00222,6,2023-04-04,2023-04-04T09:37:31.000Z,2023-04-04T10:59:51.000Z,22,15,16.0,1.0,3500.0
VMJR663P2H88HQ,4495228866149,B05111P,B01112P,JAK.72,2023-04-04,2023-04-04T07:25:57.000Z,2023-04-04T07:47:18.000Z,21,51,53.0,2.0,0.0
VLMB465P1S76DD,180040670397460,B04671P,B00251P,6H,2023-04-04,2023-04-04T06:07:10.000Z,2023-04-04T06:41:41.000Z,34,1,5.0,4.0,3500.0
ZYKV916W7C85TM,3553913499987591,B02510P,B06468P,JAK.59,2023-04-04,2023-04-04T09:05:31.000Z,2023-04-04T10:42:26.000Z,36,14,34.0,20.0,0.0
AOSH540B5X20EU,3596612633477696,B05666P,B05453P,8C,2023-04-04,2023-04-04T09:56:08.000Z,2023-04-04T11:41:34.000Z,45,4,15.0,11.0,3500.0
ZYOJ437R4B69ME,3548452441599863,unknown,P00211,9E,2023-04-04,2023-04-04T09:48:47.000Z,2023-04-04T11:10:47.000Z,22,4,14.0,10.0,3500.0
